name,count,precision,recall,mcc
FractionCurrying,7,29.139072847682122,9.952606635071088,0.022298248377332328
FractionFunctionCalls,7,17.590822179732317,87.83095723014256,-0.016626655706721942
FractionFunctions,7,28.117913832199548,39.60674157303371,0.14587617008114068
FractionHigherOrderCalls,7,32.857142857142854,41.03869653767821,0.1975917934669372
FractionInnerVariableAssignment,7,30.048465266558967,16.408668730650152,0.09751373882746499
FractionLazyValues,7,24.111675126903553,19.382022471910116,0.04676190722973084
FractionNestedMethods,7,42.22222222222222,21.06741573033708,0.17479068835226044
FractionOuterVariableAssignment,7,24.13793103448276,12.359550561797752,0.030767568575417837
FractionOuterVariableUsage,7,54.54545454545454,11.516853932584269,0.12049127873969985
FractionPatternMatching,7,30.071174377224196,37.44075829383886,0.14016537722604788
FractionRecursiveCalls,7,30.014858841010398,13.888888888888891,0.0895695878386908
FractionSideEffectCalls,7,23.706377858002405,34.64912280701755,0.07369291677438765
FractionSideEffectFunctions,7,29.655172413793107,21.491228070175442,0.0258592102461888
FractionSideEffects,7,23.37023370233702,44.29824561403509,0.05290817893188361
FractionVariableDefinitions,7,23.996175908221804,23.839009287925702,0.009079782209390994
FractionVariables,7,23.875432525951556,19.21824104234528,0.11628659242052675
FunctionalScoreFraction,7,34.1796875,54.1795665634675,0.17756195635358574
HasFunctionParameters,7,36.79245283018868,31.596091205211724,0.17051334680250851
HasMultipleParameterLists,7,39.42414174972315,35.41666666666667,0.2686863236098944
HasPointsFraction,7,24.761904761904763,63.88888888888889,0.1483332897025329
ImperativeScoreFraction,7,23.493234932349324,47.368421052631575,0.04889915997330795
IsFunction,7,34.78260869565217,12.5,0.07348151933652933
IsNested,7,0.0,0.0,0.0
IsSideEffect,7,20.20684168655529,78.63777089783281,0.050781081656908186
ParadigmScoreFraction,7,32.72425249169435,60.99071207430341,0.16089011348623813
