name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CyclomaticComplexity,19150,1347,17803,7.033942558746737,100.0
DepthOfNesting,3463,337,3126,9.731446722494946,25.01855976243504
LinesOfCode,19150,1347,17803,7.033942558746737,100.0
SourceLinesOfCode,19150,1347,17803,7.033942558746737,100.0
CommentLinesOfCode,495,69,426,13.939393939393941,5.122494432071269
CommentDensity,495,69,426,13.939393939393941,5.122494432071269
OutDegree,17816,1294,16522,7.263134261338124,96.06533036377134
OutDegreeDistinct,17816,1294,16522,7.263134261338124,96.06533036377134
PatternSize,3463,337,3126,9.731446722494946,25.01855976243504
NumberOfPatternVariables,3056,306,2750,10.013089005235603,22.717149220489976
