name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CyclomaticComplexity,61501,2746,58755,4.464968049300012,100.0
DepthOfNesting,9059,896,8163,9.8907164146153,32.62927895120175
LinesOfCode,61501,2746,58755,4.464968049300012,100.0
SourceLinesOfCode,61501,2746,58755,4.464968049300012,100.0
CommentLinesOfCode,6761,857,5904,12.675639698269487,31.209031318281138
CommentDensity,6761,857,5904,12.675639698269487,31.209031318281138
OutDegree,48702,2578,46124,5.2934171081269765,93.88201019664967
OutDegreeDistinct,48702,2578,46124,5.2934171081269765,93.88201019664967
PatternSize,9059,896,8163,9.8907164146153,32.62927895120175
NumberOfPatternVariables,8034,777,7257,9.671396564600448,28.295702840495267
