name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CyclomaticComplexity,3274,181,3093,5.5284056200366525,100.0
DepthOfNesting,1031,99,932,9.602327837051407,54.69613259668509
LinesOfCode,3274,181,3093,5.5284056200366525,100.0
SourceLinesOfCode,3274,181,3093,5.5284056200366525,100.0
CommentLinesOfCode,480,77,403,16.041666666666668,42.5414364640884
CommentDensity,480,77,403,16.041666666666668,42.5414364640884
OutDegree,3139,178,2961,5.670595731124562,98.34254143646409
OutDegreeDistinct,3139,178,2961,5.670595731124562,98.34254143646409
PatternSize,1031,99,932,9.602327837051407,54.69613259668509
NumberOfPatternVariables,840,94,746,11.190476190476192,51.93370165745856
