name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CountRecursiveCalls,44,7,37,15.909090909090908,1.0479041916167664
CountNestedDepth,210,13,197,6.190476190476191,1.9461077844311379
CountNestedMethods,378,55,323,14.550264550264549,8.233532934131736
CountFunctions,2278,169,2109,7.418788410886743,25.299401197604794
IsFunction,78,1,77,1.282051282051282,0.14970059880239522
CountFunctionParameters,758,69,689,9.102902374670185,10.32934131736527
CountHigherOrderCalls,1877,151,1726,8.044752264251464,22.604790419161677
CountFunctionCalls,415,30,385,7.228915662650602,4.491017964071856
CountCurrying,189,13,176,6.878306878306878,1.9461077844311379
CountPatternMatching,1063,306,757,28.786453433678272,45.808383233532936
CountLazyValues,115,17,98,14.782608695652174,2.5449101796407185
CountParameterLists,2067,365,1702,17.65844218674407,54.64071856287425
FunctionalScoreCount,4002,489,3513,12.21889055472264,73.20359281437125
CountVariables,376,38,338,10.106382978723403,5.688622754491018
CountVariableDefinitions,214,25,189,11.682242990654206,3.74251497005988
CountInnerVariableAssignment,211,25,186,11.848341232227488,3.74251497005988
CountOuterVariableUsage,166,13,153,7.83132530120482,1.9461077844311379
CountOuterVariableAssignment,101,12,89,11.881188118811881,1.7964071856287425
CountSideEffects,1816,171,1645,9.416299559471366,25.59880239520958
IsSideEffect,782,47,735,6.010230179028133,7.0359281437125745
CountSideEffectCalls,1027,124,903,12.074001947419669,18.562874251497004
CountSideEffectFunctions,54,8,46,14.814814814814813,1.1976047904191618
ImperativeScoreCount,1867,174,1693,9.319764327798607,26.047904191616766
HasPointsCount,4835,546,4289,11.292657704239916,81.73652694610777
ParadigmScoreCount,4649,534,4115,11.486341148634114,79.94011976047905
