name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CountRecursiveCalls,124,6,118,4.838709677419355,1.3605442176870748
CountNestedDepth,235,23,212,9.787234042553191,5.215419501133787
CountNestedMethods,1653,119,1534,7.1990320629159115,26.984126984126984
CountFunctions,1472,144,1328,9.782608695652174,32.6530612244898
IsFunction,34,0,34,0.0,0.0
CountFunctionParameters,281,22,259,7.829181494661921,4.988662131519274
CountHigherOrderCalls,1150,123,1027,10.695652173913043,27.89115646258503
CountFunctionCalls,256,10,246,3.90625,2.2675736961451247
CountCurrying,12,1,11,8.333333333333332,0.22675736961451248
CountPatternMatching,1220,130,1090,10.655737704918032,29.47845804988662
CountLazyValues,51,6,45,11.76470588235294,1.3605442176870748
CountParameterLists,509,35,474,6.8762278978389,7.936507936507936
FunctionalScoreCount,3503,278,3225,7.936054810162718,63.038548752834465
CountVariables,56,5,51,8.928571428571429,1.1337868480725624
CountVariableDefinitions,24,1,23,4.166666666666666,0.22675736961451248
CountInnerVariableAssignment,24,1,23,4.166666666666666,0.22675736961451248
CountOuterVariableUsage,40,5,35,12.5,1.1337868480725624
CountOuterVariableAssignment,18,1,17,5.555555555555555,0.22675736961451248
CountSideEffects,305,44,261,14.426229508196723,9.977324263038549
IsSideEffect,42,0,42,0.0,0.0
CountSideEffectCalls,124,7,117,5.64516129032258,1.5873015873015872
CountSideEffectFunctions,2,1,1,50.0,0.22675736961451248
ImperativeScoreCount,316,46,270,14.556962025316455,10.430839002267573
HasPointsCount,3619,279,3340,7.709311964631113,63.26530612244898
ParadigmScoreCount,3608,275,3333,7.621951219512195,62.358276643990926
