name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CountRecursiveCalls,72,0,72,0.0,0.0
CountNestedDepth,71,3,68,4.225352112676056,1.6574585635359116
CountNestedMethods,263,16,247,6.083650190114068,8.83977900552486
CountFunctions,1151,83,1068,7.211120764552563,45.85635359116022
IsFunction,24,0,24,0.0,0.0
CountFunctionParameters,168,11,157,6.547619047619048,6.077348066298343
CountHigherOrderCalls,1090,79,1011,7.247706422018349,43.646408839779006
CountFunctionCalls,114,12,102,10.526315789473683,6.629834254143646
CountPatternMatching,951,95,856,9.989484752891693,52.48618784530387
CountLazyValues,27,5,22,18.51851851851852,2.7624309392265194
CountParameterLists,1175,84,1091,7.1489361702127665,46.408839779005525
FunctionalScoreCount,2342,157,2185,6.703672075149444,86.74033149171271
CountVariables,119,20,99,16.80672268907563,11.049723756906078
CountVariableDefinitions,55,5,50,9.090909090909092,2.7624309392265194
CountInnerVariableAssignment,67,5,62,7.462686567164178,2.7624309392265194
CountOuterVariableUsage,65,15,50,23.076923076923077,8.287292817679557
CountOuterVariableAssignment,35,2,33,5.714285714285714,1.1049723756906076
CountSideEffects,978,95,883,9.713701431492842,52.48618784530387
IsSideEffect,652,68,584,10.429447852760736,37.569060773480665
CountSideEffectCalls,546,55,491,10.073260073260073,30.386740331491712
CountSideEffectFunctions,163,28,135,17.177914110429448,15.469613259668508
ImperativeScoreCount,992,95,897,9.576612903225806,52.48618784530387
HasPointsCount,2584,170,2414,6.578947368421052,93.92265193370166
ParadigmScoreCount,2528,162,2366,6.408227848101265,89.50276243093923
