name,precision,recall,mcc
FunctionalScoreBool,9.639233370913189,55.15961395694136,0.09383466602622573
HasCurrying,8.086253369272237,22.25201072386059,0.0
HasFunctionCalls,8.558014755197854,21.715817694369974,0.0376744893692056
HasFunctionParameters,7.829181494661921,9.413854351687391,0.01622460517527306
HasFunctions,8.925058129136113,45.85635359116022,0.08506199291973729
HasHigherOrderCalls,8.626731186384115,43.646408839779006,0.05314815897130744
HasInnerVariableAssignment,9.083263246425568,6.039076376554174,0.016491839344757356
HasLazyValues,12.33873635461462,4.770575382374362,0.027503730790966536
HasMultipleParameterLists,9.35687263556116,27.542687453600603,0.0464182453152709
HasNestedMethods,13.330911732655284,12.078152753108348,0.04885926621027523
HasOuterVariableAssignment,8.34104224483503,18.78453038674033,0.01180375240173838
HasOuterVariableUsage,12.355084465054656,30.699198834668607,0.0213122104274254
HasPatternMatching,10.655737704918034,31.63538873994638,0.10876392419166607
HasPointsBool,7.664835164835164,79.38820101966499,0.08801879474426917
HasSideEffectCalls,10.073260073260073,38.32199546485261,0.04984723038364335
HasSideEffectFunctions,14.814814814814813,9.750566893424038,0.02644650075492044
HasSideEffects,9.713701431492842,25.598802395209578,0.0718083301044887
HasVariableDefinitions,11.680482290881688,4.085257548845471,0.01916211718635671
HasVariables,10.106382978723405,10.187667560321717,0.019021144026442446
ImperativeScoreBool,9.309623430962342,47.08667152221414,0.06966703342805508
IsFunction,8.56006160164271,99.62880475129921,0.022458806296853484
IsNested,8.550913838120104,38.97550111358575,0.013649029587449004
IsRecursive,7.154605263157894,11.655530809205644,0.018495469302816044
IsSideEffect,8.761286681715577,92.96407185628742,0.02233680996072029
ParadigmScoreBool,7.7450104259755745,58.083832335329355,0.07902657739711788
