name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
FanOut,1629,254,1375,15.592387968078574,100.0
FanIn,1307,223,1084,17.061973986228,87.79527559055119
CouplingBetweenObjects,1635,254,1381,15.535168195718654,100.0
DepthOfInheritance,1336,150,1186,11.22754491017964,59.055118110236215
LackOfCohesionInMethods,615,197,418,32.03252032520325,77.55905511811024
LinesOfCode,1641,254,1387,15.478366849482022,100.0
SourceLinesOfCode,1641,254,1387,15.478366849482022,100.0
CommentLinesOfCode,351,192,159,54.700854700854705,75.59055118110236
CommentDensity,351,192,159,54.700854700854705,75.59055118110236
NumberOfChildren,338,146,192,43.19526627218935,57.48031496062992
ResponseForClass,868,243,625,27.99539170506912,95.66929133858267
WeightedMethodCount,750,228,522,30.4,89.76377952755905
CyclomaticComplexity,750,228,522,30.4,89.76377952755905
DepthOfNesting,382,191,191,50.0,75.19685039370079
OutDegree,731,226,505,30.91655266757866,88.9763779527559
OutDegreeDistinct,731,226,505,30.91655266757866,88.9763779527559
PatternSize,382,191,191,50.0,75.19685039370079
NumberOfPatternVariables,341,187,154,54.83870967741935,73.62204724409449
