commit,faults,path,CyclomaticComplexity,DepthOfNesting,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmScoreFraction
HEAD,0,package io - object TcpSO - method oobInline,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package io - object TcpSO - method tcpNoDelay,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package io - object TcpMessage - method connect,1.0,0.0,7.0,7.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0
HEAD,0,package io - object TcpMessage - method connect,1.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package io - object TcpMessage - method connect,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package io - object TcpMessage - method bind,1.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package io - object TcpMessage - method bind,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package io - object TcpMessage - method register,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package io - object TcpMessage - method register,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package io - object TcpMessage - method unbind,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object TcpMessage - method close,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object TcpMessage - method confirmedClose,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object TcpMessage - method abort,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object TcpMessage - method noAck,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package io - object TcpMessage - method noAck,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object TcpMessage - method write,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package io - object TcpMessage - method write,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package io - object TcpMessage - method writeFile,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package io - object TcpMessage - method writePath,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package io - object TcpMessage - method resumeWriting,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object TcpMessage - method suspendReading,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object TcpMessage - method resumeReading,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - object TcpMessage - method resumeAccepting,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package io - object TcpMessage - method fromJava,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package routing - trait RouterConfig - method createRouter,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package routing - trait RouterConfig - method routerDispatcher,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package routing - trait RouterConfig - method routingLogicController,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package routing - trait RouterConfig - method isManagementMessage,3.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0
HEAD,0,package routing - trait RouterConfig - method stopRouterWhenAllRouteesRemoved,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package routing - trait RouterConfig - method withFallback,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package routing - trait RouterConfig - method verifyConfig,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
HEAD,0,package routing - trait RouterConfig - method createRouterActor,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package routing - trait PoolOverrideUnsetConfig - method overrideUnsetConfig,6.0,9.0,17.0,15.0,1.0,0.0625,7.0,6.0,5.0,1.0,1.0
HEAD,0,package routing - trait PoolOverrideUnsetConfig - method withSupervisorStrategy,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package routing - trait PoolOverrideUnsetConfig - method withResizer,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,2,package routing - class GroupBase - method getPaths,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,4,package routing - class GroupBase - method paths,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,2,package routing - trait Group - method paths,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package routing - trait Group - method props,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package routing - trait Group - method routeeFor,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package routing - trait Group - method createRouterActor,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,2,package routing - trait Pool - method nrOfInstances,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package routing - trait Pool - method usePoolDispatcher,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package routing - trait Pool - method newRoutee,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
HEAD,0,package routing - trait Pool - method enrichWithPoolDispatcher,2.0,0.0,7.0,6.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0
HEAD,0,package routing - trait Pool - method resizer,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package routing - trait Pool - method supervisorStrategy,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package routing - trait Pool - method props,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package routing - trait Pool - method stopRouterWhenAllRouteesRemoved,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package routing - trait Pool - method createRouterActor,3.0,4.0,5.0,5.0,0.0,0.0,3.0,3.0,5.0,0.0,1.0
HEAD,0,package routing - class CustomRouterConfig - method createRouterActor,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package routing - class CustomRouterConfig - method routerDispatcher,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package routing - object FromConfig - method getInstance,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package routing - object FromConfig - method apply,1.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package routing - object FromConfig - method unapply,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package routing - class FromConfig - method createRouter,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package routing - class FromConfig - method createRouterActor,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package routing - class FromConfig - method verifyConfig,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package routing - class FromConfig - method withSupervisorStrategy,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package routing - class FromConfig - method withResizer,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package routing - class FromConfig - method withDispatcher,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package routing - class FromConfig - method nrOfInstances,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package routing - class FromConfig - method props,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package routing - object NoRouter - method createRouter,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package routing - object NoRouter - method createRouterActor,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package routing - object NoRouter - method routerDispatcher,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package routing - object NoRouter - method withFallback,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package routing - object NoRouter - method getInstance,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package routing - object NoRouter - method props,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package routing - object GetRoutees - method getInstance,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package routing - class Routees - method getRoutees,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package routing - object ClusterConsistentHashingGroupMultiJvmSpec - class Destination - method receive,1.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package routing - class ClusterConsistentHashingGroupSpec - method currentRoutees,1.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0
HEAD,0,package routing - class ClusterConsistentHashingGroupSpec - method hashMapping,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
HEAD,0,package testconductor - object TestConductor - method lookup,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package testconductor - object TestConductor - method createExtension,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package testconductor - object TestConductor - method get,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package testconductor - object TestConductor - method get,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package testconductor - object TestConductor - method apply,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package testconductor - class TestConductorExt - object Settings - method computeWPS,1.0,0.0,5.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0
HEAD,0,package stream - object SystemMaterializer - method get,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package stream - object SystemMaterializer - method get,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package stream - object SystemMaterializer - method lookup,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object SystemMaterializer - method createExtension,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package stream - class SystemMaterializer - method createAdditionalSystemMaterializer,1.0,0.0,5.0,5.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0
HEAD,0,package stream - class SystemMaterializer - method createAdditionalLegacySystemMaterializer,1.0,0.0,8.0,8.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0
HEAD,0,package serialization - class MessageSerializer - method toBinary,7.0,8.0,8.0,8.0,0.0,0.0,11.0,11.0,21.0,5.0,1.0
HEAD,0,package serialization - class MessageSerializer - method fromBinary,10.0,10.0,14.0,14.0,0.0,0.0,16.0,7.0,19.0,1.0,1.0
HEAD,0,package serialization - class MessageSerializer - method atLeastOnceDeliverySnapshotBuilder,1.0,0.0,13.0,13.0,0.0,0.0,10.0,10.0,0.0,0.0,-0.03225806451612911
HEAD,0,package serialization - class MessageSerializer - method stateChangeBuilder,3.0,3.0,7.0,7.0,0.0,0.0,4.0,4.0,6.0,1.0,1.0
HEAD,0,package serialization - class MessageSerializer - method persistentFSMSnapshotBuilder,3.0,3.0,10.0,10.0,0.0,0.0,6.0,6.0,6.0,1.0,1.0
HEAD,0,package serialization - class MessageSerializer - method atLeastOnceDeliverySnapshot,1.0,0.0,12.0,12.0,0.0,0.0,15.0,15.0,0.0,0.0,-0.043478260869565175
HEAD,0,package serialization - class MessageSerializer - method stateChange,3.0,0.0,10.0,9.0,1.0,0.1,10.0,9.0,0.0,0.0,0.0
HEAD,0,package serialization - class MessageSerializer - method persistentFSMSnapshot,2.0,0.0,8.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0
HEAD,0,package serialization - class MessageSerializer - method atomicWriteBuilder,1.0,0.0,7.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.09090909090909095
HEAD,2,package serialization - class MessageSerializer - method persistentMessageBuilder,6.0,0.0,12.0,11.0,1.0,0.08333333333333333,15.0,12.0,0.0,0.0,-1.0
HEAD,2,package serialization - class MessageSerializer - method persistentPayloadBuilder,3.0,0.0,17.0,17.0,0.0,0.0,14.0,12.0,0.0,0.0,0.11111111111111113
HEAD,2,package serialization - class MessageSerializer - method persistentPayloadBuilder - method payloadBuilder,2.0,0.0,9.0,9.0,0.0,0.0,10.0,9.0,0.0,0.0,0.8181818181818181
HEAD,0,package serialization - class MessageSerializer - method persistent,7.0,0.0,12.0,12.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0
HEAD,0,package serialization - class MessageSerializer - method atomicWrite,1.0,0.0,4.0,4.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0
HEAD,0,package serialization - class MessageSerializer - method payload,2.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package akka - object Scaladoc - method trigger,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package akka - object Scaladoc - method requires,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package akka - object Scaladoc - method scaladocOptions,1.0,0.0,17.0,17.0,1.0,0.05555555555555555,6.0,6.0,0.0,0.0,0.0
HEAD,0,package akka - object Scaladoc - method scaladocVerifier,6.0,7.0,36.0,32.0,1.0,0.030303030303030304,30.0,6.0,10.0,3.0,1.0
HEAD,0,package akka - object Scaladoc - method scaladocVerifier - method findHTMLFileWithDiagram,5.0,7.0,28.0,27.0,0.0,0.0,25.0,5.0,10.0,3.0,1.0
HEAD,0,package akka - object ScaladocNoVerificationOfDiagrams - method trigger,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package akka - object ScaladocNoVerificationOfDiagrams - method requires,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package akka - object UnidocRoot - method trigger,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package akka - object UnidocRoot - method requires,1.0,0.0,4.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0
HEAD,0,package akka - object UnidocRoot - method unidocRootProjectFilter,1.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0
HEAD,0,package akka - object BootstrapGenjavadoc - method trigger,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package akka - object BootstrapGenjavadoc - method requires,1.0,0.0,8.0,7.0,1.0,0.125,3.0,2.0,0.0,0.0,0.0
HEAD,1,package scaladsl - object TLS - method apply,8.0,11.0,52.0,46.0,4.0,0.08,38.0,27.0,18.0,3.0,0.7260273972602739
HEAD,0,package scaladsl - object TLS - method apply - method theSslConfig,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
HEAD,0,package scaladsl - object TLS - method apply - method verifySession,4.0,11.0,11.0,10.0,0.0,0.0,9.0,7.0,9.0,1.0,0.9024390243902439
HEAD,0,package scaladsl - object TLS - method apply,1.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package scaladsl - object TLS - method apply,1.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package scaladsl - object TLS - method apply,1.0,0.0,6.0,6.0,2.0,0.25,4.0,4.0,0.0,0.0,1.0
HEAD,0,package scaladsl - object TLS - method apply,1.0,0.0,4.0,4.0,1.0,0.2,2.0,2.0,0.0,0.0,0.75
HEAD,0,package scaladsl - object TLSPlacebo - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package scaladsl - trait ScalaSessionAPI - method session,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package scaladsl - trait ScalaSessionAPI - method localCertificates,1.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0
HEAD,0,package scaladsl - trait ScalaSessionAPI - method localPrincipal,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package scaladsl - trait ScalaSessionAPI - method peerCertificates,2.0,4.0,3.0,3.0,0.0,0.0,5.0,5.0,3.0,0.0,1.0
HEAD,0,package scaladsl - trait ScalaSessionAPI - method peerPrincipal,2.0,2.0,3.0,3.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0
HEAD,0,package scaladsl - object ScalaSessionAPI - method apply,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package scaladsl - object ScalaSessionAPI - method apply - <$anon: akka.stream.scaladsl.ScalaSessionAPI> - method session,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package actor - class ActorBenchmark - method setup,1.0,0.0,33.0,15.0,0.0,0.0,6.0,5.0,0.0,0.0,-1.0
HEAD,0,package actor - class ActorBenchmark - method shutdown,1.0,0.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,-1.0
HEAD,0,package actor - class ActorBenchmark - method echo,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,-1.0
HEAD,0,package internal - class SimpleEventStorageImpl - method toInternal,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package internal - class SimpleEventStorageImpl - method toRepr,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package io - class UdpConnection - method writePending,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package io - class UdpConnection - method resolving,1.0,0.0,11.0,2.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0
HEAD,0,package io - class UdpConnection - method doConnect,1.0,0.0,10.0,10.0,0.0,0.0,12.0,11.0,0.0,0.0,-0.8095238095238095
HEAD,0,package io - class UdpConnection - method receive,1.0,0.0,9.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package io - class UdpConnection - method connected,1.0,0.0,21.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,1,package io - class UdpConnection - method doRead,4.0,5.0,20.0,19.0,0.0,0.0,17.0,15.0,3.0,0.0,-0.6727272727272727
HEAD,0,package io - class UdpConnection - method doRead - method innerRead,2.0,0.0,9.0,9.0,0.0,0.0,12.0,11.0,0.0,0.0,-0.375
HEAD,0,package io - class UdpConnection - method doWrite,5.0,5.0,17.0,16.0,1.0,0.058823529411764705,18.0,14.0,6.0,2.0,-0.9555555555555556
HEAD,0,package io - class UdpConnection - method postStop,3.0,4.0,8.0,7.0,0.0,0.0,7.0,7.0,10.0,1.0,-1.0
HEAD,0,package io - class UdpConnection - method reportConnectFailure,2.0,9.0,14.0,13.0,0.0,0.0,8.0,7.0,10.0,1.0,-1.0
HEAD,0,package stream - class DelayOverflowStrategy - method isBackpressure,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - class OverflowStrategy - method logLevel,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - class OverflowStrategy - method withLogLevel,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object OverflowStrategies - class DropHead - method withLogLevel,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package stream - object OverflowStrategies - class DropHead - method isBackpressure,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object OverflowStrategies - class DropTail - method withLogLevel,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package stream - object OverflowStrategies - class DropTail - method isBackpressure,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object OverflowStrategies - class DropBuffer - method withLogLevel,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package stream - object OverflowStrategies - class DropBuffer - method isBackpressure,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object OverflowStrategies - class DropNew - method withLogLevel,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package stream - object OverflowStrategies - class DropNew - method isBackpressure,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object OverflowStrategies - class Backpressure - method withLogLevel,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package stream - object OverflowStrategies - class Backpressure - method isBackpressure,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object OverflowStrategies - class Fail - method withLogLevel,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package stream - object OverflowStrategies - class Fail - method isBackpressure,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object OverflowStrategies - object EmitEarly - method isBackpressure,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object OverflowStrategy - method dropHead,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package stream - object OverflowStrategy - method dropTail,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package stream - object OverflowStrategy - method dropBuffer,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package stream - object OverflowStrategy - method dropNew,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package stream - object OverflowStrategy - method backpressure,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package stream - object OverflowStrategy - method fail,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package stream - object DelayOverflowStrategy - method emitEarly,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package stream - object DelayOverflowStrategy - method dropHead,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package stream - object DelayOverflowStrategy - method dropTail,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package stream - object DelayOverflowStrategy - method dropBuffer,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package stream - object DelayOverflowStrategy - method dropNew,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package stream - object DelayOverflowStrategy - method backpressure,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package stream - object DelayOverflowStrategy - method fail,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package pattern - trait GracefulStopSupport - method gracefulStop,3.0,8.0,11.0,11.0,0.0,0.0,15.0,11.0,5.0,1.0,0.2727272727272727
HEAD,0,package singleton - object ClusterSingletonManagerSettings - method apply,1.0,0.0,5.0,3.0,2.0,0.4,4.0,2.0,0.0,0.0,0.0
HEAD,0,package singleton - object ClusterSingletonManagerSettings - method apply,3.0,8.0,13.0,13.0,1.0,0.07142857142857142,9.0,5.0,4.0,2.0,1.0
HEAD,0,package singleton - object ClusterSingletonManagerSettings - method create,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package singleton - object ClusterSingletonManagerSettings - method create,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package singleton - object ClusterSingletonManagerSettings - method roleOption,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package singleton - class ClusterSingletonManagerSettings - method withSingletonName,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package singleton - class ClusterSingletonManagerSettings - method withRole,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package singleton - class ClusterSingletonManagerSettings - method withRole,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package singleton - class ClusterSingletonManagerSettings - method withRemovalMargin,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package singleton - class ClusterSingletonManagerSettings - method withHandOverRetryInterval,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package singleton - class ClusterSingletonManagerSettings - method withLeaseSettings,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package singleton - class ClusterSingletonManagerSettings - method copy,1.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package singleton - object ClusterSingletonManager - method props,1.0,0.0,4.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0
HEAD,0,package singleton - object ClusterSingletonManager - object Internal - class OldestChangedBuffer - method preStart,2.0,0.0,17.0,12.0,5.0,0.29411764705882354,13.0,11.0,0.0,0.0,-0.375
HEAD,0,package singleton - object ClusterSingletonManager - object Internal - class OldestChangedBuffer - method postStop,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
