name,precision,recall,mcc
CommentDensity,25.079365079365076,42.857142857142854,0.1742530466633653
CommentLinesOfCode,32.7461139896373,37.362637362637365,0.2661176184201908
CouplingBetweenObjects,31.578947368421048,58.20895522388061,0.3101519496108875
CyclomaticComplexity,31.666666666666664,50.31055900621118,0.2812755677557569
DepthOfInheritance,12.36968160045083,62.7906976744186,0.041150855991048514
DepthOfNesting,34.44976076555024,43.97590361445783,0.2910802656780894
FanIn,15.021459227467814,30.232558139534877,0.07037036003544417
FanOut,34.26573426573427,61.19402985074627,0.3490522701099397
LackOfCohesionInMethods,19.322033898305087,46.511627906976734,0.0992392877417281
LinesOfCode,36.36363636363637,56.50602409638554,0.3450182540244361
NumberOfChildren,11.383219954648526,24.41860465116279,0.0402858218246254
NumberOfPatternVariables,36.111111111111114,36.5979381443299,0.2549623632606433
OutDegree,37.280701754385966,50.48192771084338,0.3399521542391516
OutDegreeDistinct,32.35294117647059,54.216867469879524,0.3121198874375121
PatternSize,34.736842105263165,38.14432989690722,0.2568145477241561
ResponseForClass,31.50684931506849,55.8139534883721,0.3131733832837514
SourceLinesOfCode,35.748792270531396,55.670103092783506,0.319782410033787
WeightedMethodCount,20.84805653710248,44.80874316939891,0.2185600162802193
