name,tn,fp,fn,tp,r2,precision,recall,mcc
FractionRecursiveCalls,7202,160,1255,103,-0.2341766960777374,39.163498098859314,7.584683357879234,0.11472769033653117
IsNested,7362,0,1358,0,-0.18446074436294513,0.0,0.0,0.0
FractionNestedMethods,6403,959,943,415,-0.6589428098514887,30.2037845705968,30.559646539027984,0.1744988234893185
FractionFunctions,5775,1587,729,629,-1.0200376170431373,28.384476534296027,46.318114874815905,0.20622870632540508
IsFunction,6847,515,1146,212,-0.4487402771626301,29.160935350756535,15.61119293078056,0.11301129597512216
HasFunctionParameters,6940,422,1084,274,-0.31354777688556346,39.36781609195402,20.176730486008836,0.19326490850842573
FractionHigherOrderCalls,6204,1158,742,616,-0.6571983904930747,34.72378804960542,45.36082474226804,0.2669044502713309
FractionFunctionCalls,6477,885,1085,273,-0.7182530680375565,23.57512953367876,20.103092783505154,0.08635526138501787
FractionCurrying,7117,245,1206,152,-0.26557624452918493,38.287153652392945,11.192930780559648,0.13680847943847121
FractionPatternMatching,5931,1431,666,692,-0.8290236972968306,32.59538389072068,50.95729013254786,0.26630588512032527
FractionLazyValues,7070,292,1206,152,-0.3065700994519085,34.234234234234236,11.192930780559648,0.11920133534637457
HasMultipleParameterLists,6990,372,1110,248,-0.29261474458459835,40.0,18.262150220913107,0.18637392317704288
FunctionalScoreFraction,5506,1856,611,747,-1.1517412786033767,28.69765655013446,55.00736377025037,0.23610839590014468
FractionVariables,5746,1616,837,521,-1.13953034309448,24.379971923256903,38.36524300441827,0.1383777244978869
FractionVariableDefinitions,6788,574,1128,230,-0.4845008740101122,28.60696517412935,16.936671575846834,0.11455320286250394
FractionInnerVariableAssignment,7064,298,1218,140,-0.3222698736776324,31.963470319634702,10.309278350515463,0.10394870860534168
FractionOuterVariableUsage,5878,1484,876,482,-1.0584148429282405,24.51678535096643,35.49337260677467,0.13307060557591113
FractionOuterVariableAssignment,6188,1174,944,414,-0.8473401005601751,26.070528967254408,30.486008836524302,0.1366026221465045
FractionSideEffects,3907,3455,521,837,-2.467905684526561,19.501397949673812,61.63475699558174,0.10665141086065053
IsSideEffect,4495,2867,679,679,-2.0928555224676018,19.148336153412295,50.0,0.08161947660582047
FractionSideEffectCalls,4761,2601,621,737,-1.8102595864045723,22.07908927501498,54.27098674521355,0.14129724593675216
FractionSideEffectFunctions,6851,511,978,380,-0.29872021233904644,42.64870931537598,27.982326951399116,0.2518998529685503
ImperativeScoreFraction,4090,3272,591,767,-2.3693459907761834,18.98984897251795,56.480117820324004,0.0875209327976911
HasPointsFraction,2402,4960,158,1200,-3.4639691381808193,19.480519480519483,88.36524300441826,0.16714614742671632
ParadigmScoreFraction,5474,1888,640,718,-1.2049460690349965,27.551803530314658,52.8718703976436,0.21567128257791215
