name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CyclomaticComplexity,4283,256,4027,5.977118841933224,100.0
DepthOfNesting,140,17,123,12.142857142857142,6.640625
LinesOfCode,4283,256,4027,5.977118841933224,100.0
SourceLinesOfCode,4283,256,4027,5.977118841933224,100.0
CommentLinesOfCode,385,64,321,16.623376623376622,25.0
CommentDensity,385,64,321,16.623376623376622,25.0
OutDegree,3523,249,3274,7.067839909168322,97.265625
OutDegreeDistinct,3523,249,3274,7.067839909168322,97.265625
PatternSize,140,17,123,12.142857142857142,6.640625
NumberOfPatternVariables,111,14,97,12.612612612612612,5.46875
