name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CyclomaticComplexity,167,33,134,19.760479041916167,100.0
DepthOfNesting,89,26,63,29.213483146067414,78.78787878787878
LinesOfCode,167,33,134,19.760479041916167,100.0
SourceLinesOfCode,167,33,134,19.760479041916167,100.0
CommentLinesOfCode,47,14,33,29.78723404255319,42.42424242424242
CommentDensity,47,14,33,29.78723404255319,42.42424242424242
OutDegree,163,33,130,20.245398773006134,100.0
OutDegreeDistinct,163,33,130,20.245398773006134,100.0
PatternSize,89,26,63,29.213483146067414,78.78787878787878
NumberOfPatternVariables,75,25,50,33.33333333333333,75.75757575757575
