name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CyclomaticComplexity,1409,124,1285,8.800567778566359,100.0
DepthOfNesting,356,45,311,12.640449438202248,36.29032258064516
LinesOfCode,1409,124,1285,8.800567778566359,100.0
SourceLinesOfCode,1409,124,1285,8.800567778566359,100.0
CommentLinesOfCode,20,8,12,40.0,6.451612903225806
CommentDensity,20,8,12,40.0,6.451612903225806
OutDegree,1351,122,1229,9.030347890451518,98.38709677419355
OutDegreeDistinct,1351,122,1229,9.030347890451518,98.38709677419355
PatternSize,356,45,311,12.640449438202248,36.29032258064516
NumberOfPatternVariables,351,43,308,12.250712250712251,34.67741935483871
