name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CyclomaticComplexity,291,55,236,18.900343642611684,100.0
DepthOfNesting,116,29,87,25.0,52.72727272727272
LinesOfCode,291,55,236,18.900343642611684,100.0
SourceLinesOfCode,291,55,236,18.900343642611684,100.0
CommentLinesOfCode,83,24,59,28.915662650602407,43.63636363636363
CommentDensity,83,24,59,28.915662650602407,43.63636363636363
OutDegree,288,55,233,19.09722222222222,100.0
OutDegreeDistinct,288,55,233,19.09722222222222,100.0
PatternSize,116,29,87,25.0,52.72727272727272
NumberOfPatternVariables,109,28,81,25.688073394495415,50.90909090909091
