name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CyclomaticComplexity,390,34,356,8.717948717948717,100.0
DepthOfNesting,47,10,37,21.27659574468085,29.411764705882355
LinesOfCode,390,34,356,8.717948717948717,100.0
SourceLinesOfCode,390,34,356,8.717948717948717,100.0
CommentLinesOfCode,57,13,44,22.807017543859647,38.23529411764706
CommentDensity,57,13,44,22.807017543859647,38.23529411764706
OutDegree,343,34,309,9.912536443148689,100.0
OutDegreeDistinct,343,34,309,9.912536443148689,100.0
PatternSize,47,10,37,21.27659574468085,29.411764705882355
NumberOfPatternVariables,47,10,37,21.27659574468085,29.411764705882355
