name,count,percentage_faulty mean,percentage_faulty std,percentage_total_faults mean,percentage_total_faults std
CommentDensity,7,28.34558428416772,14.796427622492546,17.85415362114576,13.316535907063743
CommentLinesOfCode,7,28.34558428416772,14.796427622492546,17.85415362114576,13.316535907063743
CyclomaticComplexity,7,10.169090858004749,3.8447617355364256,100.0,0.0
DepthOfNesting,7,12.59844081089308,4.927815344994699,38.736873217498065,11.665530767742633
LinesOfCode,7,10.169090858004749,3.8447617355364256,100.0,0.0
NumberOfPatternVariables,7,12.773122639654117,5.247333895138706,35.344091557006415,9.965833693726465
OutDegree,7,10.392411032580403,3.789945740606958,97.82610468852589,1.7835005242820852
OutDegreeDistinct,7,10.392411032580403,3.789945740606958,97.82610468852589,1.7835005242820852
PatternSize,7,12.59844081089308,4.927815344994699,38.736873217498065,11.665530767742633
SourceLinesOfCode,7,10.169090858004749,3.8447617355364256,100.0,0.0
