name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CyclomaticComplexity,53,12,41,22.641509433962266,100.0
DepthOfNesting,30,10,20,33.33333333333333,83.33333333333334
LinesOfCode,53,12,41,22.641509433962266,100.0
SourceLinesOfCode,53,12,41,22.641509433962266,100.0
CommentLinesOfCode,13,4,9,30.76923076923077,33.33333333333333
CommentDensity,13,4,9,30.76923076923077,33.33333333333333
OutDegree,49,12,37,24.489795918367346,100.0
OutDegreeDistinct,49,12,37,24.489795918367346,100.0
PatternSize,30,10,20,33.33333333333333,83.33333333333334
NumberOfPatternVariables,28,10,18,35.714285714285715,83.33333333333334
