name,count,percentage_faulty mean,percentage_faulty std,percentage_total_faults mean,percentage_total_faults std
CommentDensity,7,9.281401317209312,12.974411868941214,5.358809839753073,9.010622166631828
CommentLinesOfCode,7,9.281401317209312,12.974411868941214,5.358809839753073,9.010622166631828
CyclomaticComplexity,7,3.426956709369682,2.006302128364264,100.0,0.0
DepthOfNesting,6,6.666666666666667,16.329931618554518,0.546448087431694,1.33851898512742
LinesOfCode,7,3.426956709369682,2.006302128364264,100.0,0.0
NumberOfPatternVariables,4,10.0,20.0,0.819672131147541,1.639344262295082
OutDegree,7,4.188493106536989,2.8069253153816205,78.74893387131273,25.358828363468252
OutDegreeDistinct,7,4.188493106536989,2.8069253153816205,78.74893387131273,25.358828363468252
PatternSize,6,6.666666666666667,16.329931618554518,0.546448087431694,1.33851898512742
SourceLinesOfCode,7,3.426956709369682,2.006302128364264,100.0,0.0
