name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CyclomaticComplexity,1285,61,1224,4.747081712062257,100.0
DepthOfNesting,5,2,3,40.0,3.278688524590164
LinesOfCode,1285,61,1224,4.747081712062257,100.0
SourceLinesOfCode,1285,61,1224,4.747081712062257,100.0
CommentLinesOfCode,19,4,15,21.052631578947366,6.557377049180328
CommentDensity,19,4,15,21.052631578947366,6.557377049180328
OutDegree,966,57,909,5.900621118012422,93.44262295081968
OutDegreeDistinct,966,57,909,5.900621118012422,93.44262295081968
PatternSize,5,2,3,40.0,3.278688524590164
NumberOfPatternVariables,5,2,3,40.0,3.278688524590164
