name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CyclomaticComplexity,3382,296,3086,8.752217622708457,100.0
DepthOfNesting,992,89,903,8.971774193548388,30.067567567567565
LinesOfCode,3382,296,3086,8.752217622708457,100.0
SourceLinesOfCode,3382,296,3086,8.752217622708457,100.0
CommentLinesOfCode,457,102,355,22.319474835886215,34.45945945945946
CommentDensity,457,102,355,22.319474835886215,34.45945945945946
OutDegree,3195,287,2908,8.982785602503911,96.95945945945947
OutDegreeDistinct,3195,287,2908,8.982785602503911,96.95945945945947
PatternSize,992,89,903,8.971774193548388,30.067567567567565
NumberOfPatternVariables,838,77,761,9.188544152744631,26.013513513513516
