name,count,precision,recall,mcc
FunctionVariables,7,28.496042216358838,61.19402985074627,0.3288647611384623
ImplicitConversions,7,29.503916449086162,65.11627906976744,0.3504536944796801
ImplicitDefinitions,7,29.931972789115648,65.11627906976744,0.37356617302525386
ImplicitParameters,7,28.763440860215052,63.95348837209303,0.3554931888449753
NumberOfReturns,7,29.42708333333333,66.86746987951807,0.3496072130760617
OverridingPatternVariables,7,29.33333333333333,66.50602409638553,0.35327472813878985
UnitVariables,7,28.981723237597908,63.95348837209303,0.3431586782730464
UsageOfNull,7,29.139072847682122,65.67164179104478,0.33802090728158146
baseline,7,29.242819843342037,65.11627906976744,0.34547046655144464
