commit,faults,path,FanOut,FanIn,CouplingBetweenObjects,DepthOfInheritance,LackOfCohesionInMethods,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,NumberOfChildren,ResponseForClass,WeightedMethodCount,CyclomaticComplexity,DepthOfNesting,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmScoreFraction
HEAD,0,package async - trait ArrayDecoders,43.0,1.0,43.0,1.0,14.0,33.0,33.0,0.0,0.0,1.0,24.0,20.0,5.0,10.0,17.0,8.0,21.0,5.0,1.0
HEAD,0,package async - trait ArrayDecoders - method arrayDecoder - <$anon: (ArrayDecoders.this.Index  ArrayDecoders.this.ResultRow) => Col>,10.0,0.0,10.0,1.0,1.0,13.0,13.0,0.0,0.0,0.0,4.0,5.0,5.0,10.0,14.0,6.0,21.0,5.0,1.0
HEAD,0,package async - object SqlTypes,3.0,6.0,9.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package gen - trait HasBasicMeta,0.0,2.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package gen - trait CodeGeneratorComponents,13.0,2.0,14.0,1.0,11.0,53.0,19.0,34.0,0.6415094339622641,1.0,12.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package model - object PackagingStrategy,21.0,7.0,25.0,1.0,0.0,55.0,44.0,12.0,0.21428571428571427,0.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package model - object PackagingStrategy - object ByPackageObject,11.0,1.0,12.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0
HEAD,0,package model - object PackagingStrategy - object ByPackageHeader,13.0,3.0,16.0,0.0,0.0,29.0,18.0,12.0,0.4,0.0,5.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0
HEAD,0,package model - class PackagingStrategy,5.0,7.0,12.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - trait PackageGroupingStrategy,0.0,4.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - object GroupByPackage,4.0,4.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - object DoNotGroup,4.0,3.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - trait PackageNamingStrategy,1.0,7.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - object PackageNamingStrategy,2.0,7.0,9.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - class PackageHeaderByNamespace,10.0,2.0,12.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package model - class PackageObjectByNamespace,10.0,2.0,12.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package model - class SimpleObjectByNamespace,10.0,0.0,10.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package model - object NoPackage,7.0,1.0,8.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - trait QueryProbing,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - class H2JdbcContext,4.0,0.0,4.0,7.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package gen - class DefaultJdbcSchemaReader,44.0,1.0,45.0,1.0,3.0,71.0,69.0,1.0,0.014285714285714285,0.0,37.0,14.0,3.0,10.0,16.0,14.0,8.0,2.0,1.0
HEAD,0,package encoding - trait CassandraType,0.0,5.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package encoding - object CassandraType,3.0,5.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package encoding - object CassandraType - method of - <$anon: io.getquill.context.cassandra.encoding.CassandraType[T]>,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package norm - object ApplyMap,65.0,3.0,66.0,0.0,0.0,150.0,93.0,56.0,0.37583892617449666,0.0,31.0,0.0,19.0,11.0,143.0,24.0,311.0,88.0,1.0
HEAD,0,package norm - object ApplyMap - object InfixedTailOperation,19.0,3.0,22.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,5.0,0.0,8.0,5.0,12.0,3.0,28.0,6.0,1.0
HEAD,0,package norm - object ApplyMap - object MapWithoutInfixes,12.0,1.0,13.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,4.0,0.0,4.0,6.0,5.0,4.0,23.0,6.0,1.0
HEAD,0,package norm - object ApplyMap - object DetachableMap,13.0,1.0,14.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,4.0,0.0,5.0,6.0,6.0,4.0,33.0,9.0,1.0
HEAD,0,package model - trait UnrecognizedTypeStrategy,0.0,6.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - object AssumeString,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - object SkipColumn,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - object ThrowTypingError,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - trait NumericPreference,0.0,4.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - object PreferPrimitivesWhenPossible,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - object UseDefaults,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - class TypingError,3.0,1.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package encoding - trait Encoders,34.0,1.0,34.0,1.0,2.0,33.0,33.0,0.0,0.0,1.0,11.0,6.0,3.0,4.0,4.0,3.0,6.0,1.0,1.0
HEAD,0,package encoding - trait Encoders - class OrientDBEncoder,6.0,1.0,7.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package idiom - trait OnConflictSupport,39.0,2.0,41.0,0.0,1.0,34.0,31.0,0.0,0.0,2.0,27.0,7.0,7.0,13.0,66.0,23.0,69.0,9.0,1.0
HEAD,0,package norm - object NormalizeStringConcat,8.0,0.0,8.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,4.0,3.0,13.0,1.0,1.0
HEAD,0,package jdbc - object ResultSetExtractor,9.0,1.0,10.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,1.0
HEAD,0,package getquill - class CassandraLagomAsyncContext,20.0,0.0,20.0,7.0,3.0,51.0,50.0,0.0,0.0,0.0,18.0,10.0,3.0,10.0,11.0,8.0,12.0,4.0,1.0
HEAD,0,package encoding - trait ArrayEncoding,15.0,8.0,23.0,0.0,24.0,42.0,40.0,0.0,0.0,8.0,33.0,24.0,1.0,0.0,7.0,6.0,0.0,0.0,1.0
HEAD,0,package getquill - class Person,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - class Address,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - class Lot,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - object MySparkExample,16.0,0.0,16.0,0.0,0.0,35.0,33.0,5.0,0.13157894736842105,0.0,6.0,0.0,5.0,6.0,31.0,7.0,22.0,6.0,1.0
HEAD,0,package util - object StringSeqUtil,6.0,3.0,9.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object StringSeqUtil - class StringSeqExt,4.0,1.0,5.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0
HEAD,0,package norm - object ExpandReturning,45.0,2.0,47.0,0.0,0.0,39.0,34.0,4.0,0.10526315789473684,0.0,18.0,0.0,8.0,10.0,18.0,11.0,33.0,6.0,1.0
HEAD,0,package util - object DiscoverDatabaseType,21.0,1.0,22.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,8.0,0.0,3.0,7.0,11.0,9.0,8.0,2.0,1.0
HEAD,2,package mysql - trait FinagleMysqlDecoders,54.0,1.0,54.0,0.0,3.0,82.0,60.0,0.0,0.0,1.0,18.0,5.0,3.0,5.0,8.0,8.0,2.0,0.0,1.0
HEAD,0,package mysql - trait FinagleMysqlDecoders - class FinagleMysqlDecoder,5.0,1.0,6.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package norm - class RemoveExtraAlias,20.0,2.0,22.0,2.0,1.0,37.0,23.0,13.0,0.3611111111111111,0.0,22.0,6.0,3.0,4.0,8.0,5.0,13.0,3.0,1.0
HEAD,0,package mirror - class Row,11.0,12.0,23.0,2.0,1.0,8.0,8.0,0.0,0.0,0.0,7.0,4.0,3.0,7.0,3.0,3.0,11.0,2.0,1.0
HEAD,0,package orientdb - trait OrientDBContext,4.0,3.0,6.0,4.0,8.0,32.0,32.0,0.0,0.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package orientdb - class OrientDBSessionContext,15.0,5.0,18.0,5.0,4.0,33.0,33.0,0.0,0.0,1.0,7.0,5.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package getquill - class CassandraLagomStreamContext,15.0,0.0,15.0,7.0,2.0,34.0,33.0,0.0,0.0,0.0,10.0,5.0,2.0,7.0,8.0,5.0,6.0,2.0,1.0
HEAD,0,package norm - object NormalizeNestedStructures,48.0,1.0,49.0,0.0,0.0,39.0,39.0,0.0,0.0,0.0,18.0,0.0,21.0,9.0,63.0,16.0,139.0,47.0,1.0
HEAD,8,package getquill - class CassandraAsyncContext,23.0,0.0,23.0,7.0,2.0,42.0,38.0,0.0,0.0,0.0,16.0,7.0,2.0,7.0,9.0,6.0,6.0,2.0,1.0
HEAD,0,package monad - trait Effect,0.0,7.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package monad - object Effect,5.0,7.0,8.0,0.0,0.0,5.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package monad - object Effect - trait Read,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package monad - object Effect - trait Write,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package monad - object Effect - trait Transaction,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package monad - trait IOMonad,81.0,5.0,84.0,0.0,0.0,70.0,70.0,0.0,0.0,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package monad - trait IOMonad - class FromTry,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package monad - trait IOMonad - class Sequence,5.0,4.0,9.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package monad - trait IOMonad - class TransformWith,4.0,2.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package monad - trait IOMonad - class Transactional,3.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package monad - trait IOMonad - object IO,50.0,22.0,68.0,0.0,0.0,20.0,21.0,0.0,0.0,8.0,24.0,0.0,3.0,6.0,8.0,6.0,13.0,2.0,1.0
HEAD,0,package monad - trait IOMonad - trait IO,38.0,22.0,57.0,0.0,4.0,41.0,42.0,0.0,0.0,8.0,30.0,22.0,3.0,7.0,6.0,5.0,8.0,2.0,1.0
HEAD,0,package async - trait ArrayEncoders,37.0,1.0,37.0,1.0,14.0,20.0,20.0,0.0,0.0,1.0,20.0,16.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0
HEAD,0,package idiom - object LoadNaming,15.0,1.0,16.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,14.0,0.0,3.0,13.0,9.0,6.0,2.0,0.0,1.0
HEAD,0,package cassandra - class UdtMetaDslMacro,10.0,0.0,10.0,0.0,1.0,20.0,11.0,0.0,0.0,0.0,3.0,2.0,2.0,9.0,2.0,2.0,17.0,7.0,1.0
HEAD,0,package norm - object AdHocReduction,26.0,1.0,27.0,0.0,0.0,31.0,17.0,14.0,0.45161290322580644,0.0,11.0,0.0,7.0,11.0,30.0,11.0,68.0,24.0,1.0
HEAD,0,package monad - trait SyncIOMonad,34.0,4.0,38.0,1.0,7.0,35.0,35.0,0.0,0.0,4.0,24.0,17.0,11.0,11.0,40.0,14.0,46.0,12.0,1.0
HEAD,0,package monad - trait SyncIOMonad - class Run,4.0,6.0,10.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package cassandra - object CqlIdiom,3.0,2.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,3,package cassandra - trait CqlIdiom,123.0,2.0,125.0,2.0,4.0,154.0,150.0,3.0,0.0196078431372549,1.0,48.0,76.0,15.0,17.0,120.0,18.0,93.0,20.0,1.0
HEAD,0,package gen - class StereotypePackager,27.0,2.0,29.0,0.0,1.0,63.0,57.0,5.0,0.08064516129032258,0.0,16.0,11.0,5.0,14.0,18.0,11.0,26.0,7.0,1.0
HEAD,0,package gen - class StereotypePackager - method packageIntoEmitters - class OptionSeqExtentions,6.0,1.0,7.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,2.0,3.0,3.0,7.0,2.0,2.0,6.0,1.0,1.0
HEAD,0,package jdbc - trait Decoders,40.0,1.0,40.0,0.0,3.0,50.0,48.0,1.0,0.02040816326530612,1.0,29.0,6.0,3.0,2.0,6.0,5.0,3.0,0.0,1.0
HEAD,0,package jdbc - trait Decoders - class JdbcDecoder,6.0,1.0,7.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0
HEAD,0,package ast - class CollectAst,8.0,14.0,22.0,1.0,1.0,8.0,8.0,0.0,0.0,0.0,6.0,3.0,3.0,7.0,6.0,6.0,4.0,2.0,1.0
HEAD,0,package ast - object CollectAst,12.0,14.0,25.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,4.0,4.0,5.0,1.0,1.0
HEAD,0,package getquill - class AsyncMirrorContext,56.0,0.0,56.0,4.0,11.0,68.0,67.0,0.0,0.0,0.0,33.0,16.0,3.0,12.0,10.0,7.0,8.0,3.0,1.0
HEAD,0,package getquill - class AsyncMirrorContext - class TransactionalExecutionContext,6.0,1.0,7.0,2.0,1.0,6.0,6.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package getquill - class AsyncMirrorContext - class ActionMirror,5.0,3.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - class AsyncMirrorContext - class ActionReturningMirror,7.0,3.0,10.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - class AsyncMirrorContext - class BatchActionMirror,4.0,3.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - class AsyncMirrorContext - class BatchActionReturningMirror,5.0,3.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - class AsyncMirrorContext - class QueryMirror,6.0,3.0,9.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - class PostgresJdbcContext,4.0,0.0,4.0,7.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,8,package async - trait Encoders,43.0,2.0,43.0,0.0,3.0,57.0,57.0,0.0,0.0,1.0,25.0,6.0,3.0,4.0,6.0,4.0,6.0,1.0,1.0
HEAD,1,package async - trait Encoders - class AsyncEncoder,7.0,1.0,8.0,2.0,1.0,5.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package async - trait Encoders - method encoder - <$anon: (Encoders.this.Index  T  Encoders.this.PrepareRow) => Encoders.this.PrepareRow>,5.0,0.0,5.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0
HEAD,0,package async - trait Encoders - method mappedEncoder - <$anon: (Encoders.this.Index  I  Encoders.this.PrepareRow) => Encoders.this.PrepareRow>,8.0,0.0,8.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0
HEAD,0,package async - trait Encoders - method optionEncoder - <$anon: (Encoders.this.Index  Option[T]  Encoders.this.PrepareRow) => Encoders.this.PrepareRow>,10.0,0.0,10.0,1.0,1.0,8.0,8.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,3.0,2.0,6.0,1.0,1.0
HEAD,0,package async - trait UUIDStringEncoding,12.0,1.0,13.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,9,package encoding - trait Decoders,24.0,1.0,24.0,1.0,3.0,45.0,45.0,0.0,0.0,1.0,11.0,7.0,3.0,5.0,6.0,5.0,2.0,0.0,1.0
HEAD,0,package encoding - trait Decoders - class CassandraDecoder,5.0,1.0,6.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,6,package dsl - trait QuotationDsl,20.0,1.0,20.0,0.0,13.0,21.0,21.0,0.0,0.0,1.0,20.0,13.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package dsl - trait QuotationDsl - trait Quoted,2.0,38.0,40.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package dsl - class QuotationMacro,2.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object CollectTry,10.0,1.0,11.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,8.0,0.0,2.0,8.0,8.0,7.0,6.0,2.0,1.0
HEAD,0,package getquill - trait Udt,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - trait ImplicitQuery,47.0,0.0,47.0,0.0,22.0,25.0,26.0,0.0,0.0,0.0,23.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
HEAD,1,package getquill - class ImplicitQueryMacro,14.0,0.0,14.0,0.0,1.0,8.0,7.0,0.0,0.0,0.0,11.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,0.3333333333333333
HEAD,1,package getquill - class MysqlAsyncContext,10.0,0.0,10.0,6.0,1.0,14.0,11.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,4.0,4.0,5.0,1.0,1.0
HEAD,0,package ast - trait Operator,0.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - trait UnaryOperator,1.0,8.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - trait PrefixUnaryOperator,1.0,5.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - trait PostfixUnaryOperator,1.0,9.0,10.0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - trait BinaryOperator,1.0,32.0,33.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object EqualityOperator,8.0,13.0,21.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object EqualityOperator - object ==,4.0,11.0,15.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object EqualityOperator - object !=,4.0,10.0,14.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object BooleanOperator,11.0,9.0,20.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object BooleanOperator - object !,4.0,3.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object BooleanOperator - object &&,4.0,9.0,13.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object BooleanOperator - object ||,4.0,6.0,10.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object StringOperator,19.0,8.0,27.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object StringOperator - object +,4.0,11.0,15.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object StringOperator - object startsWith,4.0,3.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object StringOperator - object split,4.0,3.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object StringOperator - object toUpperCase,4.0,4.0,8.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object StringOperator - object toLowerCase,4.0,4.0,8.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object StringOperator - object toLong,4.0,4.0,8.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object StringOperator - object toInt,4.0,4.0,8.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object NumericOperator,23.0,5.0,28.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object NumericOperator - object -,5.0,4.0,9.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object NumericOperator - object +,4.0,11.0,15.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object NumericOperator - object *,4.0,4.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object NumericOperator - object >,4.0,5.0,9.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object NumericOperator - object >=,4.0,5.0,9.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
