commit,faults,path,CyclomaticComplexity,DepthOfNesting,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,HasPointsFraction,ParadigmScoreFraction
HEAD,6,package context - trait ActionMacro - method returningType,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,6,package context - trait ActionMacro - method bindingMap,6.0,11.0,11.0,11.0,0.0,0.0,14.0,7.0,24.0,8.0,1.0,1.0
HEAD,6,package context - trait ActionMacro - method bindingTree,5.0,11.0,10.0,10.0,0.0,0.0,9.0,5.0,24.0,7.0,1.0,1.0
HEAD,6,package context - trait ActionMacro - method bindingMap,6.0,18.0,9.0,9.0,0.0,0.0,14.0,6.0,35.0,9.0,1.0,1.0
HEAD,0,package async - class AsyncContext - method close,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0
HEAD,0,package async - class AsyncContext - method withConnection,3.0,3.0,5.0,5.0,0.0,0.0,3.0,2.0,8.0,3.0,1.0,1.0
HEAD,6,package async - class AsyncContext - method extractActionResult,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package async - class AsyncContext - method expandAction,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package async - class AsyncContext - method probe,1.0,0.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package async - class AsyncContext - method transaction,1.0,0.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
HEAD,6,package async - class AsyncContext - method executeAction,2.0,5.0,10.0,10.0,0.0,0.0,18.0,10.0,6.0,2.0,1.0,1.0
HEAD,6,package async - class AsyncContext - method executeActionBatch,4.0,14.0,18.0,18.0,0.0,0.0,28.0,14.0,16.0,4.0,1.0,1.0
HEAD,6,package async - class AsyncContext - method executeActionBatch - method run,4.0,14.0,10.0,10.0,0.0,0.0,25.0,13.0,16.0,4.0,1.0,1.0
HEAD,6,package async - class AsyncContext - method executeQuery,4.0,7.0,10.0,10.0,0.0,0.0,18.0,10.0,12.0,3.0,1.0,1.0
HEAD,6,package async - class AsyncContext - method executeQuerySingle,1.0,0.0,3.0,3.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,1.0
HEAD,6,package getquill - class CassandraSyncContext - method executeQuery,1.0,0.0,3.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0
HEAD,6,package getquill - class CassandraSyncContext - method executeQuerySingle,1.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0
HEAD,6,package getquill - class CassandraSyncContext - method executeAction,1.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0
HEAD,6,package getquill - class CassandraSyncContext - method executeActionBatch,3.0,6.0,13.0,12.0,0.0,0.0,10.0,6.0,10.0,2.0,1.0,1.0
HEAD,6,package getquill - class CassandraSyncContext - method executeActionBatch - method run,3.0,6.0,6.0,6.0,0.0,0.0,6.0,4.0,10.0,2.0,1.0,1.0
HEAD,6,package getquill - object CassandraSyncContext - class ActionApply - method apply,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,6,package getquill - object CassandraSyncContext - class ActionApply - method apply,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package quotation - trait Parsing - class Parser - method apply,1.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser - method unapply,3.0,5.0,7.0,7.0,0.0,0.0,4.0,4.0,9.0,4.0,1.0,1.0
HEAD,0,package quotation - trait Parsing - method patMatchParser,6.0,9.0,21.0,21.0,0.0,0.0,22.0,15.0,22.0,7.0,1.0,1.0
HEAD,0,package quotation - trait Parsing - method patMatchParser - method property,2.0,7.0,4.0,4.0,0.0,0.0,5.0,4.0,6.0,2.0,1.0,1.0
HEAD,0,package quotation - trait Parsing - method patMatchParser - method reductions,5.0,9.0,11.0,11.0,0.0,0.0,12.0,10.0,16.0,5.0,1.0,1.0
HEAD,0,package quotation - trait Parsing - method identClean,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - method ident,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser,1.0,0.0,16.0,10.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,1.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator - method unapply,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package quotation - trait Parsing - method isNumeric,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - method is,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,6,package quotation - trait Parsing - method isTraversable,1.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,6,package context - trait ContextMacro - method prepare,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package context - trait ContextMacro - method run,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
HEAD,6,package context - trait ContextMacro - method runSingle,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
HEAD,6,package context - trait ContextMacro - method runExpr,5.0,12.0,23.0,19.0,0.0,0.0,23.0,19.0,6.0,2.0,1.0,0.7073170731707317
HEAD,6,package context - trait ContextMacro - method bindingsTree,2.0,7.0,7.0,7.0,0.0,0.0,9.0,7.0,6.0,2.0,1.0,1.0
HEAD,6,package context - trait ContextMacro - method run,3.0,5.0,7.0,7.0,0.0,0.0,7.0,5.0,4.0,2.0,1.0,1.0
HEAD,6,package context - trait ContextMacro - method queryType,2.0,0.0,5.0,4.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0
HEAD,6,package context - trait ContextMacro - method ast,1.0,0.0,4.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0
HEAD,6,package context - trait ContextMacro - method paramsTypes,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,6,package mirror - trait MirrorEncoders - method encoder,1.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,6,package mirror - trait MirrorEncoders - method encoder - <$anon: MirrorEncoders.this.Encoder[T]> - method apply,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package mirror - trait MirrorEncoders - method optionEncoder,3.0,7.0,9.0,9.0,0.0,0.0,6.0,5.0,6.0,1.0,1.0,1.0
HEAD,0,package mirror - trait MirrorEncoders - method optionEncoder - <$anon: MirrorEncoders.this.Encoder[Option[T]]> - method apply,3.0,7.0,6.0,6.0,0.0,0.0,5.0,4.0,6.0,1.0,1.0,1.0
HEAD,6,package mirror - trait MirrorEncoders - method traversableEncoder,1.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,6,package mirror - trait MirrorEncoders - method traversableEncoder - <$anon: MirrorEncoders.this.Encoder[Traversable[T]]> - method apply,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class CassandraMirrorContext - class ActionApply - method apply,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,6,package getquill - class CassandraMirrorContext - class ActionApply - method apply,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0
HEAD,6,package getquill - class CassandraMirrorContext - method close,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
HEAD,6,package getquill - class CassandraMirrorContext - method probe,2.0,0.0,5.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,-1.0
HEAD,6,package getquill - class CassandraMirrorContext - method executeAction,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,1.0
HEAD,6,package getquill - class CassandraMirrorContext - method executeActionBatch,1.0,0.0,5.0,5.0,0.0,0.0,8.0,6.0,0.0,0.0,1.0,1.0
HEAD,6,package getquill - class CassandraMirrorContext - method executeQuery,1.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,1.0
HEAD,6,package getquill - class CassandraMirrorContext - method executeQuerySingle,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package cassandra - object CqlQuery - method apply,3.0,3.0,7.0,7.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,1.0
HEAD,0,package cassandra - object CqlQuery - method apply,4.0,9.0,9.0,9.0,0.0,0.0,10.0,6.0,23.0,5.0,1.0,1.0
HEAD,0,package cassandra - object CqlQuery - method apply,3.0,6.0,7.0,7.0,0.0,0.0,4.0,3.0,10.0,3.0,1.0,1.0
HEAD,0,package cassandra - object CqlQuery - method apply,3.0,8.0,7.0,7.0,0.0,0.0,5.0,4.0,14.0,5.0,1.0,1.0
HEAD,0,package cassandra - object CqlQuery - method apply,3.0,6.0,7.0,7.0,0.0,0.0,4.0,3.0,12.0,4.0,1.0,1.0
HEAD,6,package cassandra - object CqlQuery - method apply,7.0,11.0,15.0,15.0,0.0,0.0,7.0,3.0,28.0,3.0,1.0,1.0
HEAD,6,package cassandra - object CqlQuery - method select,6.0,7.0,8.0,8.0,0.0,0.0,8.0,5.0,18.0,5.0,1.0,1.0
HEAD,0,package cassandra - object CqlQuery - method orderByCriterias,6.0,7.0,7.0,7.0,0.0,0.0,16.0,8.0,38.0,9.0,1.0,1.0
HEAD,6,package quotation - object Rebind - method apply,4.0,11.0,22.0,22.0,0.0,0.0,19.0,13.0,22.0,10.0,1.0,1.0
HEAD,0,package quotation - object Rebind - method apply - method toIdent,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package quotation - object Rebind - method apply - method origRebind,1.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - method probe,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package sql - class SqlContext - method optionDecoder,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package sql - class SqlContext - method optionEncoder,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package sql - class SqlContext - method traversableEncoder,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package sql - class SqlContext - macro method run,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,6,package encoding - trait Encoders - method encoder,1.0,0.0,10.0,10.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0
HEAD,6,package encoding - trait Encoders - method encoder - <$anon: Encoders.this.Encoder[T]> - method apply,1.0,0.0,7.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0
HEAD,6,package encoding - trait Encoders - method encoder - <$anon: Encoders.this.Encoder[T]> - method apply - <$anon: io.getquill.context.Encoder[<error> T]> - method apply,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,6,package encoding - trait Encoders - method traversableEncoder,1.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,6,package encoding - trait Encoders - method traversableEncoder - <$anon: Encoders.this.Encoder[Traversable[T]]> - method apply,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,6,package encoding - trait Encoders - method optionEncoder,3.0,4.0,8.0,8.0,0.0,0.0,4.0,3.0,6.0,1.0,1.0,1.0
HEAD,6,package encoding - trait Encoders - method optionEncoder - <$anon: Encoders.this.Encoder[Option[T]]> - method apply,3.0,4.0,5.0,5.0,0.0,0.0,3.0,2.0,6.0,1.0,1.0,1.0
HEAD,1,package encoding - trait Decoders - method decoder,1.0,0.0,5.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
HEAD,1,package encoding - trait Decoders - method decoder - <$anon: Decoders.this.Decoder[T]> - method apply,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package encoding - trait Decoders - method optionDecoder,3.0,5.0,9.0,9.0,0.0,0.0,4.0,4.0,2.0,0.0,1.0,1.0
HEAD,0,package encoding - trait Decoders - method optionDecoder - <$anon: Decoders.this.Decoder[Option[T]]> - method apply,3.0,5.0,6.0,6.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0
HEAD,0,package encoding - trait Decoders - <$anon: Decoders.this.Decoder[BigDecimal]> - method apply,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package encoding - trait Decoders - <$anon: Decoders.this.Decoder[Array[Byte]]> - method apply,1.0,0.0,6.0,6.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package encoding - trait Decoders - <$anon: Decoders.this.Decoder[java.util.UUID]> - method apply,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Unliftables - method listUnliftable,1.0,0.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package quotation - trait Unliftables - method optionUnliftable,1.0,0.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package quotation - trait Parsing - class Parser - method apply,1.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser - method unapply,3.0,5.0,7.0,7.0,0.0,0.0,4.0,4.0,9.0,4.0,1.0,1.0
HEAD,0,package quotation - trait Parsing - method patMatchParser,6.0,9.0,21.0,21.0,0.0,0.0,22.0,15.0,22.0,7.0,1.0,1.0
HEAD,0,package quotation - trait Parsing - method patMatchParser - method property,2.0,7.0,4.0,4.0,0.0,0.0,5.0,4.0,6.0,2.0,1.0,1.0
HEAD,0,package quotation - trait Parsing - method patMatchParser - method reductions,5.0,9.0,11.0,11.0,0.0,0.0,12.0,10.0,16.0,5.0,1.0,1.0
HEAD,0,package quotation - trait Parsing - method identClean,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - method ident,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser,1.0,0.0,16.0,10.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,1.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator - method unapply,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package quotation - trait Parsing - method isNumeric,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - method is,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package quotation - trait Parsing - method isTraversable,1.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser - method apply,1.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser - method unapply,3.0,5.0,7.0,7.0,0.0,0.0,4.0,4.0,9.0,4.0,1.0,1.0
HEAD,0,package quotation - trait Parsing - method patMatchParser,6.0,9.0,21.0,21.0,0.0,0.0,22.0,15.0,22.0,7.0,1.0,1.0
HEAD,0,package quotation - trait Parsing - method patMatchParser - method property,2.0,7.0,4.0,4.0,0.0,0.0,5.0,4.0,6.0,2.0,1.0,1.0
HEAD,0,package quotation - trait Parsing - method patMatchParser - method reductions,5.0,9.0,11.0,11.0,0.0,0.0,12.0,10.0,16.0,5.0,1.0,1.0
HEAD,0,package quotation - trait Parsing - method identClean,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - method ident,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser,1.0,0.0,16.0,10.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,1.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator - method unapply,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package quotation - trait Parsing - method isNumeric,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - method is,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package quotation - trait Parsing - method isTraversable,1.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Quoted - method ast,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Quotation - method quote,3.0,9.0,55.0,23.0,0.0,0.0,19.0,12.0,2.0,0.0,1.0,1.0
HEAD,0,package quotation - trait Quotation - method quote - method bindingName,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,1,package quotation - trait Quotation - method doubleQuote,3.0,9.0,5.0,5.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0
HEAD,1,package quotation - trait Quotation - method quotedFunctionBody,2.0,9.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0
HEAD,0,package quotation - trait Quotation - method unquote,2.0,1.0,4.0,4.0,0.0,0.0,5.0,5.0,9.0,1.0,1.0,1.0
HEAD,0,package quotation - trait Quotation - method astTree,1.0,0.0,6.0,6.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,1.0
HEAD,0,package quotation - trait Unliftables - method listUnliftable,1.0,0.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package quotation - trait Unliftables - method optionUnliftable,1.0,0.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,1,package getquill - object ImplicitQuery - macro method toQuery,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package getquill - object ImplicitQuery - macro method toQuery,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package getquill - object ImplicitQuery - macro method toQuery,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package getquill - object ImplicitQuery - macro method toQuery,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package getquill - object ImplicitQuery - macro method toQuery,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package getquill - object ImplicitQuery - macro method toQuery,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package getquill - object ImplicitQuery - macro method toQuery,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package getquill - object ImplicitQuery - macro method toQuery,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package getquill - object ImplicitQuery - macro method toQuery,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package getquill - object ImplicitQuery - macro method toQuery,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package getquill - object ImplicitQuery - macro method toQuery,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package getquill - object ImplicitQuery - macro method toQuery,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package getquill - object ImplicitQuery - macro method toQuery,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package getquill - object ImplicitQuery - macro method toQuery,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package getquill - object ImplicitQuery - macro method toQuery,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package getquill - object ImplicitQuery - macro method toQuery,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package getquill - object ImplicitQuery - macro method toQuery,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package getquill - object ImplicitQuery - macro method toQuery,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package getquill - object ImplicitQuery - macro method toQuery,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package getquill - object ImplicitQuery - macro method toQuery,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package getquill - object ImplicitQuery - macro method toQuery,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package getquill - object ImplicitQuery - macro method toQuery,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,1,package getquill - class ImplicitQueryMacro - method toQuery,2.0,0.0,5.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.3333333333333333
HEAD,0,package quotation - trait Parsing - class Parser - method apply,1.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser - method unapply,3.0,5.0,7.0,7.0,0.0,0.0,4.0,4.0,9.0,4.0,1.0,1.0
HEAD,0,package quotation - trait Parsing - method patMatchParser,6.0,9.0,21.0,21.0,0.0,0.0,22.0,15.0,22.0,7.0,1.0,1.0
