name,tn,fp,fn,tp,r2,precision,recall,mcc
ImplicitDefinitions baseline,161,51,31,69,-0.20679245283018854,57.49999999999999,69.0,0.4311144509423464
ImplicitDefinitions,164,48,27,73,-0.10377358490566024,60.33057851239669,73.0,0.48231555214923044
ImplicitConversions baseline,208,65,56,90,-0.27199056651111464,58.06451612903226,61.64383561643836,0.3734012587174775
ImplicitConversions,212,61,56,90,-0.22994129158512733,59.60264900662252,61.64383561643836,0.3900219527503143
ImplicitParameters baseline,189,78,56,85,-0.45222726910510835,52.14723926380368,60.28368794326241,0.3016702328511278
ImplicitParameters,200,67,59,82,-0.36552713363614653,55.033557046979865,58.156028368794324,0.3265551116652035
OverridingPatternVariables baseline,115,33,27,76,0.012070322749934026,69.72477064220183,73.7864077669903,0.5109841602640106
OverridingPatternVariables,113,35,28,75,-0.037326161112569256,68.18181818181817,72.81553398058253,0.4874345038995248
UsageOfNull baseline,52,15,13,28,-0.1008372770294872,65.11627906976744,68.29268292682927,0.4550874412711056
UsageOfNull,54,13,14,27,-0.061521659992719746,67.5,65.85365853658537,0.4668064977993741
UnitVariables baseline,165,47,27,65,-0.15340442986054126,58.03571428571429,70.65217391304348,0.4617277682085421
UnitVariables,164,48,23,69,-0.10664479081214107,58.97435897435898,75.0,0.4943507846891364
FunctionVariables baseline,841,108,38,128,-0.033364226135310204,54.23728813559322,77.10843373493977,0.5727793455591569
FunctionVariables,832,117,38,128,-0.09706476062310343,52.244897959183675,77.10843373493977,0.5569076585662932
