name,tn,fp,fn,tp,r2,precision,recall,mcc
ImplicitDefinitions baseline,954,143,63,97,-0.4752848678213306,40.416666666666664,60.62499999999999,0.40355978285401367
ImplicitDefinitions,958,139,66,94,-0.4681232907930717,40.343347639484975,58.75,0.3952202233629537
ImplicitConversions baseline,757,133,37,65,-0.8576779026217225,32.82828282828283,63.725490196078425,0.37068832381180566
ImplicitConversions,772,118,39,63,-0.7156201806565319,34.806629834254146,61.76470588235294,0.38145501973314133
ImplicitParameters baseline,323,83,21,94,-0.1605054615549366,53.10734463276836,81.73913043478261,0.5367556977206818
ImplicitParameters,324,82,26,89,-0.20514028699935727,52.046783625730995,77.39130434782608,0.5051638971376411
OverridingPatternVariables baseline,62,16,11,42,0.1444121915820029,72.41379310344827,79.24528301886792,0.580347368338456
OverridingPatternVariables,60,18,12,41,0.04934687953555872,69.49152542372882,77.35849056603774,0.5354825987578324
UsageOfNull baseline,196,15,8,26,0.21452467242821316,63.41463414634146,76.47058823529412,0.6423809797479219
UsageOfNull,196,15,8,26,0.21452467242821316,63.41463414634146,76.47058823529412,0.6423809797479219
FunctionVariables baseline,201,41,28,47,-0.20512396694214874,53.40909090909091,62.66666666666667,0.4339386890790636
FunctionVariables,201,41,30,45,-0.24005509641873268,52.32558139534884,60.0,0.41156217349359064
