name,count,precision,recall,mcc
CommentDensity,2,17.222168859859764,59.25925925925926,0.05527658933484421
CommentLinesOfCode,2,21.295905445335585,37.169312169312164,0.12674925785096486
CouplingBetweenObjects,2,27.54133911629168,60.84656084656085,0.26720533976179583
CyclomaticComplexity,2,17.466866716679167,34.788359788359784,0.010628422726413525
DepthOfInheritance,2,16.554621848739494,39.02116402116401,0.05712782449492398
DepthOfNesting,2,26.365546218487395,41.666666666666664,0.1712088947008898
FanIn,2,16.373124592302673,52.116402116402114,0.0849699577819726
FanOut,2,27.651515151515152,64.41798941798942,0.2812873713624082
LackOfCohesionInMethods,2,23.468899521531103,57.01058201058201,0.19551011310729455
LinesOfCode,2,22.123655913978496,49.074074074074076,0.16292468826421255
NumberOfChildren,2,13.544940289126338,57.407407407407405,0.030672767458832195
NumberOfPatternVariables,2,27.91375291375291,41.666666666666664,0.18531187152846756
OutDegree,2,25.881188118811885,47.222222222222214,0.2067740954860698
OutDegreeDistinct,2,15.860849056603776,35.714285714285715,-0.024402378182995413
PatternSize,2,26.365546218487395,41.666666666666664,0.1712088947008898
ResponseForClass,2,18.103055175558595,51.851851851851855,0.07319330447531233
SourceLinesOfCode,2,24.498525073746308,51.851851851851855,0.19999212493655552
WeightedMethodCount,2,17.698898408812727,35.714285714285715,0.01600037711116621
