name,count,precision,recall,mcc
CommentDensity,7,19.51219512195122,38.095238095238095,0.04996414573002672
CommentLinesOfCode,7,32.0,42.307692307692314,0.21131142144994086
CouplingBetweenObjects,7,38.46153846153847,53.846153846153854,0.2777799015054904
CyclomaticComplexity,7,40.0,42.857142857142854,0.21311031407893355
DepthOfInheritance,7,16.393442622950822,52.38095238095239,0.05442888704513462
DepthOfNesting,7,33.33333333333333,43.18181818181818,0.16665345645250834
FanIn,7,21.73913043478261,57.14285714285714,0.036879075570633614
FanOut,7,40.74074074074074,56.81818181818182,0.2721224594027336
LackOfCohesionInMethods,7,25.925925925925927,52.38095238095239,0.11015131330471198
LinesOfCode,7,44.0,52.5,0.2881599320665712
NumberOfChildren,7,26.08695652173913,33.33333333333333,0.09200850622107136
NumberOfPatternVariables,7,36.36363636363637,44.444444444444436,0.13783111173117527
OutDegree,7,38.775510204081634,47.61904761904761,0.1944611170656493
OutDegreeDistinct,7,40.35087719298245,45.45454545454545,0.2204439990287683
PatternSize,7,36.36363636363637,40.54054054054054,0.12605042016806722
ResponseForClass,7,36.92307692307693,52.27272727272727,0.2742500194487115
SourceLinesOfCode,7,41.509433962264154,60.60606060606061,0.31861088462020665
WeightedMethodCount,7,40.0,42.857142857142854,0.21311031407893355
