name,tn,fp,fn,tp,r2,precision,recall,mcc
FanOut,234,21,19,32,0.05882352941176472,60.37735849056604,62.745098039215684,0.5368236031309674
FanIn,216,39,28,23,-0.5764705882352941,37.096774193548384,45.09803921568628,0.27633623247624345
CouplingBetweenObjects,235,20,19,32,0.08235294117647063,61.53846153846154,62.745098039215684,0.5447841997973871
DepthOfInheritance,126,129,22,29,-2.552941176470588,18.354430379746837,56.86274509803921,0.04679242784313883
LackOfCohesionInMethods,217,38,39,12,-0.8117647058823529,24.0,23.52941176470588,0.08696263565463043
LinesOfCode,232,23,19,32,0.0117647058823529,58.18181818181818,62.745098039215684,0.5214556284802585
SourceLinesOfCode,232,23,20,31,-0.0117647058823529,57.407407407407405,60.78431372549019,0.5060480768510598
CommentLinesOfCode,231,24,24,27,-0.12941176470588234,52.94117647058824,52.94117647058824,0.43529411764705883
CommentDensity,196,59,20,31,-0.8588235294117648,34.44444444444444,60.78431372549019,0.3079201435678004
NumberOfChildren,214,41,33,18,-0.7411764705882353,30.508474576271187,35.294117647058826,0.18152506268831806
ResponseForClass,230,25,18,33,-0.0117647058823529,56.896551724137936,64.70588235294117,0.5220392971881297
WeightedMethodCount,220,35,35,16,-0.6470588235294117,31.372549019607842,31.372549019607842,0.17647058823529413
CyclomaticComplexity,231,24,20,31,-0.03529411764705892,56.36363636363636,60.78431372549019,0.4986181557001012
DepthOfNesting,224,31,26,25,-0.3411764705882352,44.642857142857146,49.01960784313725,0.3552866046286736
OutDegree,223,32,18,33,-0.17647058823529416,50.76923076923077,64.70588235294117,0.4752273633955489
OutDegreeDistinct,223,32,19,32,-0.19999999999999996,50.0,62.745098039215684,0.4599676596608552
PatternSize,233,22,29,22,-0.19999999999999996,50.0,43.13725490196079,0.3665394181233008
NumberOfPatternVariables,234,21,29,22,-0.17647058823529416,51.162790697674424,43.13725490196079,0.37427679548594167
