name,count,mean,std
CommentDensity,7,0.012136249299723206,0.05209663753763623
CommentLinesOfCode,7,0.2668523676880223,1.5101661252197658
CyclomaticComplexity,7,2.2180563887222555,2.759355014095544
DepthOfNesting,7,2.2266655604413845,4.108048926430689
LinesOfCode,7,7.38737243839708,12.655597648830378
NumberOfPatternVariables,7,1.0827834433113377,3.1992741020634243
OutDegree,7,8.516551895793578,15.16978790150017
OutDegreeDistinct,7,4.2261838440111426,4.4954499693733325
PatternSize,7,6.386503067484663,18.43663948921034
SourceLinesOfCode,7,7.140131087696009,11.54621846547084
