name,count,mean mean,mean std,std mean,std std
CommentDensity,7,0.014903984034370465,0.01252401053920388,0.05695164033794243,0.034419678475953355
CommentLinesOfCode,7,0.2692518728069352,0.1260289562053523,1.4805510385276723,0.5693826326470941
CyclomaticComplexity,7,2.363356391516034,0.3667414811768671,2.806488790520801,0.4336543935238733
DepthOfNesting,7,2.441124845352585,0.7552783873062416,4.176129574367619,0.7228071180331691
LinesOfCode,7,8.833285851323165,2.2378840926771746,11.69799238514228,1.9205262782428374
NumberOfPatternVariables,7,1.40445279903467,0.6592794949469345,3.877043996330812,1.794865270906557
OutDegree,7,8.926407181258089,3.1013664243278467,13.730532682186054,4.714823264955313
OutDegreeDistinct,7,4.263493561769873,0.7841104110828256,4.4007031415449465,0.9280849162536914
PatternSize,7,6.337387807600515,2.3609710490547644,17.49365093621042,5.909494223824692
SourceLinesOfCode,7,8.081274820979733,2.379677664163505,10.14885472933517,2.3558839116910257
