name,count,mean mean,mean std,std mean,std std
CommentDensity,7,0.0030040670232229006,0.001942541117317429,0.028855116179936472,0.008997694448276264
CommentLinesOfCode,7,0.029633878355704586,0.02475069043800783,0.6137726793422252,1.0167183739955978
CyclomaticComplexity,7,1.115696440273511,0.16752958880486207,0.41704371343178265,0.32533176118883106
DepthOfNesting,7,0.02893727697611257,0.03629605591588452,0.3295675331227213,0.25184216275465493
LinesOfCode,7,2.499804942440046,1.0895587276698002,4.586688128883906,4.758556246775906
NumberOfPatternVariables,7,0.0069032031359028126,0.011494788678329204,0.06555511506304375,0.06394797098973162
OutDegree,7,2.0230652769694255,1.1789047513513349,4.251981981376568,3.828132428761968
OutDegreeDistinct,7,1.3565449444736173,0.49769713038732644,1.3168930038202582,0.26049942579684526
PatternSize,7,0.04697483192358613,0.07939712843666774,0.45342251973731024,0.4401390998350665
SourceLinesOfCode,7,2.4044905161661716,1.0468848886755662,3.8962071275636454,3.8998257928643234
