name,count,mean,std
FunctionalScoreBool,7,0.8629751531291363,1.1424369407888686
HasCurrying,7,0.005145684997222642,0.06057148462011749
HasFunctionCalls,7,0.03910576471016287,0.16151645670679934
HasFunctionParameters,7,0.051543338311878455,0.19951712852417375
HasFunctions,7,0.21758929576542207,0.35053722490075995
HasHigherOrderCalls,7,0.16763633652799473,0.31190253634611903
HasInnerVariableAssignment,7,0.013982733609073384,0.0955178802066684
HasLazyValues,7,0.011979519284088243,0.07962833474069961
HasMultipleParameterLists,7,0.08671493775426348,0.24401482449701165
HasNestedMethods,7,0.04923218753604177,0.18484392406505712
HasOuterVariableAssignment,7,0.010792556683330809,0.08449809828368716
HasOuterVariableUsage,7,0.021781310615444482,0.12532455021096586
HasPatternMatching,7,0.14714452750543808,0.3019285691869328
HasPointsBool,7,0.5005649946558826,0.4279568115184636
HasSideEffectCalls,7,0.11926191991547468,0.2692313351422364
HasSideEffectFunctions,7,0.009516318692340256,0.07952764985640977
HasSideEffects,7,0.224611915507176,0.3564027606500307
HasVariableDefinitions,7,0.011938065474439851,0.09099503991928416
HasVariables,7,0.032877040157599534,0.14661573480430135
ImperativeScoreBool,7,0.647760483306881,1.053523609979233
IsFunction,7,0.013032186306952971,0.09924834222360143
IsNested,7,0.0,0.0
IsRecursive,7,0.005124040757872042,0.03798967733694487
IsSideEffect,7,0.08874663294510306,0.2257525699127893
ParadigmScoreBool,7,0.26412946389380426,0.5102819780282415
