name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
FunctionVariables,7,51.609450117341076,9.538836752062755,55.21276773579722,14.762067496673192,0.32227515491642167,0.20925865377891625
FunctionVariables baseline,7,50.09517981697419,9.768582707695662,55.364377272335446,14.080101883550974,0.3011745008514966,0.22340181786180813
ImplicitConversions,7,44.50975197341434,17.20345034916972,58.98452162358813,8.349238886216261,0.3262976740177877,0.11947061875789032
ImplicitConversions baseline,7,44.76713978493681,17.102254309922603,61.89687497072407,5.931819503711724,0.33822130228323416,0.1058521016609893
ImplicitDefinitions,7,50.88157294313987,7.673595007316982,63.23572197018093,4.643461446277401,0.3939235957489798,0.09193889700997385
ImplicitDefinitions baseline,7,49.86046655163907,9.65447373733291,62.01306255623549,7.255468466597661,0.3775920343932528,0.09595619485665251
ImplicitParameters,7,55.28428824589552,11.013433187284592,63.1281266370799,2.3395936988805293,0.37081077902468584,0.07364651838223432
ImplicitParameters baseline,7,55.02340023713791,13.029577870583003,60.316173809245186,4.421084689706373,0.35614772721810295,0.09483793471983205
OverridingPatternVariables,6,55.71949655282989,10.956684228640642,58.69616494616495,3.9567900132042775,0.24560781557290276,0.1429414232003177
OverridingPatternVariables baseline,6,56.54454764361885,8.960154201032111,61.32050819550819,6.302702814737057,0.27242739756377404,0.11297256020196131
UnitVariables,1,90.0,,69.23076923076923,,0.7417853457582385,
UnitVariables baseline,1,90.0,,69.23076923076923,,0.7417853457582385,
UsageOfNull,7,50.011519716729026,21.54376494881563,55.13540031397174,17.11576757389149,0.23489428095903314,0.24182095804931333
UsageOfNull baseline,7,49.629427822909086,22.501943435124158,54.342621664050235,19.115287138221063,0.2304700138964008,0.24465238559903865
