name,tn,fp,fn,tp,r2,precision,recall,mcc
ImplicitDefinitions baseline,199,51,39,50,-0.3712359550561799,49.504950495049506,56.17977528089888,0.34423375226827657
ImplicitDefinitions,202,48,36,53,-0.2798202247191013,52.475247524752476,59.55056179775281,0.3882088466102986
ImplicitConversions baseline,49,22,9,11,-0.9866197183098591,33.33333333333333,55.00000000000001,0.20684224369532053
ImplicitConversions,53,18,11,9,-0.858450704225352,33.33333333333333,45.0,0.17810994191355714
ImplicitParameters baseline,83,36,20,30,-0.5905882352941176,45.45454545454545,60.0,0.2783070470961506
ImplicitParameters,84,35,20,30,-0.5621848739495798,46.15384615384615,60.0,0.28697202159177576
OverridingPatternVariables baseline,10,9,9,12,-0.8045112781954888,57.14285714285714,57.14285714285714,0.09774436090225563
OverridingPatternVariables,9,10,10,11,-1.0050125313283207,52.38095238095239,52.38095238095239,-0.002506265664160401
UsageOfNull baseline,18,10,8,6,-0.9285714285714284,37.5,42.857142857142854,0.06933752452815364
UsageOfNull,17,11,8,6,-1.0357142857142856,35.294117647058826,42.857142857142854,0.034299717028501764
FunctionVariables baseline,71,22,31,30,-0.438744932134673,57.692307692307686,49.18032786885246,0.26397354963006264
FunctionVariables,71,22,29,32,-0.38445267054468535,59.25925925925925,52.459016393442624,0.29522204244346456
