name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
FanOut,7322,825,6497,11.267413275061458,99.3975903614458
FanIn,5853,687,5166,11.737570476678625,82.7710843373494
CouplingBetweenObjects,7531,830,6701,11.021112734032664,100.0
DepthOfInheritance,5640,615,5025,10.904255319148938,74.09638554216868
LackOfCohesionInMethods,2988,560,2428,18.741633199464523,67.46987951807229
LinesOfCode,7543,830,6713,11.00357947766141,100.0
SourceLinesOfCode,7543,830,6713,11.00357947766141,100.0
CommentLinesOfCode,2467,581,1886,23.550871503850832,70.0
CommentDensity,2467,581,1886,23.550871503850832,70.0
NumberOfChildren,1516,171,1345,11.279683377308707,20.602409638554217
ResponseForClass,4583,739,3844,16.124809077023784,89.03614457831324
WeightedMethodCount,4106,679,3427,16.536775450560157,81.80722891566265
CyclomaticComplexity,4106,680,3426,16.561130053580126,81.92771084337349
DepthOfNesting,1068,386,682,36.142322097378276,46.50602409638554
OutDegree,3338,639,2699,19.14319952067106,76.98795180722891
OutDegreeDistinct,3338,639,2699,19.14319952067106,76.98795180722891
PatternSize,1068,386,682,36.142322097378276,46.50602409638554
NumberOfPatternVariables,983,361,622,36.724313326551375,43.493975903614455
