name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
FanOut,868,89,779,10.253456221198157,97.8021978021978
FanIn,720,82,638,11.38888888888889,90.10989010989012
CouplingBetweenObjects,906,91,815,10.044150110375275,100.0
DepthOfInheritance,521,47,474,9.021113243761997,51.64835164835166
LackOfCohesionInMethods,471,33,438,7.006369426751593,36.26373626373626
LinesOfCode,908,91,817,10.022026431718063,100.0
SourceLinesOfCode,908,91,817,10.022026431718063,100.0
CommentLinesOfCode,203,49,154,24.137931034482758,53.84615384615385
CommentDensity,203,49,154,24.137931034482758,53.84615384615385
NumberOfChildren,183,24,159,13.114754098360656,26.373626373626376
ResponseForClass,674,74,600,10.979228486646884,81.31868131868131
WeightedMethodCount,633,72,561,11.374407582938389,79.12087912087912
CyclomaticComplexity,633,72,561,11.374407582938389,79.12087912087912
DepthOfNesting,192,33,159,17.1875,36.26373626373626
OutDegree,548,70,478,12.773722627737227,76.92307692307693
OutDegreeDistinct,548,70,478,12.773722627737227,76.92307692307693
PatternSize,192,33,159,17.1875,36.26373626373626
NumberOfPatternVariables,138,32,106,23.18840579710145,35.16483516483517
