name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
FanOut,2055,395,1660,19.22141119221411,99.49622166246851
FanIn,1616,299,1317,18.502475247524753,75.31486146095719
CouplingBetweenObjects,2100,396,1704,18.857142857142858,99.74811083123426
DepthOfInheritance,1322,161,1161,12.178517397881997,40.55415617128463
LackOfCohesionInMethods,837,173,664,20.66905615292712,43.57682619647355
LinesOfCode,2132,397,1735,18.621013133208255,100.0
SourceLinesOfCode,2132,397,1735,18.621013133208255,100.0
CommentLinesOfCode,546,279,267,51.098901098901095,70.27707808564232
CommentDensity,546,279,267,51.098901098901095,70.27707808564232
NumberOfChildren,424,77,347,18.160377358490564,19.395465994962215
ResponseForClass,1437,361,1076,25.12178148921364,90.93198992443325
WeightedMethodCount,1350,356,994,26.37037037037037,89.67254408060454
CyclomaticComplexity,1350,356,994,26.37037037037037,89.67254408060454
DepthOfNesting,458,211,247,46.069868995633186,53.14861460957179
OutDegree,1222,345,877,28.23240589198036,86.90176322418137
OutDegreeDistinct,1222,345,877,28.23240589198036,86.90176322418137
PatternSize,458,211,247,46.069868995633186,53.14861460957179
NumberOfPatternVariables,421,193,228,45.843230403800476,48.614609571788414
