name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
FanOut,4406,326,4080,7.399001361779392,98.7878787878788
FanIn,3068,197,2871,6.421121251629726,59.696969696969695
CouplingBetweenObjects,4488,330,4158,7.352941176470589,100.0
DepthOfInheritance,3548,239,3309,6.736189402480271,72.42424242424242
LackOfCohesionInMethods,2389,227,2162,9.50188363331938,68.78787878787878
LinesOfCode,4492,330,4162,7.346393588601958,100.0
SourceLinesOfCode,4492,330,4162,7.346393588601958,100.0
CommentLinesOfCode,341,94,247,27.56598240469208,28.484848484848484
CommentDensity,341,94,247,27.56598240469208,28.484848484848484
NumberOfChildren,494,65,429,13.157894736842104,19.696969696969695
ResponseForClass,3501,315,3186,8.997429305912597,95.45454545454545
WeightedMethodCount,3417,307,3110,8.984489318115306,93.03030303030303
CyclomaticComplexity,3417,307,3110,8.984489318115306,93.03030303030303
DepthOfNesting,760,127,633,16.710526315789473,38.484848484848484
OutDegree,2681,267,2414,9.958970533383066,80.9090909090909
OutDegreeDistinct,2681,267,2414,9.958970533383066,80.9090909090909
PatternSize,760,127,633,16.710526315789473,38.484848484848484
NumberOfPatternVariables,730,122,608,16.71232876712329,36.96969696969697
