name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
FanOut,2176,364,1812,16.727941176470587,99.1825613079019
FanIn,1759,306,1453,17.39624786810688,83.37874659400545
CouplingBetweenObjects,2299,366,1933,15.919965202261855,99.72752043596729
DepthOfInheritance,1294,157,1137,12.13292117465224,42.77929155313351
LackOfCohesionInMethods,1195,200,995,16.736401673640167,54.495912806539515
LinesOfCode,2352,367,1985,15.603741496598639,100.0
SourceLinesOfCode,2352,367,1985,15.603741496598639,100.0
CommentLinesOfCode,811,252,559,31.072749691738593,68.66485013623979
CommentDensity,811,252,559,31.072749691738593,68.66485013623979
NumberOfChildren,327,68,259,20.795107033639145,18.52861035422343
ResponseForClass,1832,348,1484,18.995633187772924,94.82288828337875
WeightedMethodCount,1712,323,1389,18.86682242990654,88.0108991825613
CyclomaticComplexity,1714,323,1391,18.844807467911316,88.0108991825613
DepthOfNesting,468,177,291,37.82051282051282,48.228882833787466
OutDegree,1516,319,1197,21.04221635883905,86.92098092643052
OutDegreeDistinct,1516,319,1197,21.04221635883905,86.92098092643052
PatternSize,468,177,291,37.82051282051282,48.228882833787466
NumberOfPatternVariables,441,174,267,39.455782312925166,47.41144414168937
