name,count,percentage_faulty mean,percentage_faulty std,percentage_total_faults mean,percentage_total_faults std
CommentDensity,7,35.00876354964204,13.09577130517607,53.45776671716046,24.900261095792104
CommentLinesOfCode,7,35.00876354964204,13.09577130517607,53.45776671716046,24.900261095792104
CouplingBetweenObjects,7,14.148155435693564,4.534433376900761,99.91262446175678,0.1237377516264174
CyclomaticComplexity,7,19.45177757346411,7.818990494778031,86.28352774772836,6.076582194226776
DepthOfInheritance,7,11.773842921419154,3.8096832063909543,60.22207078695518,13.577087136525812
DepthOfNesting,7,34.25169538800122,11.66986012097948,51.451415778493875,11.45703599838939
FanIn,7,14.039645025786854,4.56750288581067,76.43949666150138,9.2816728317231
FanOut,7,14.447652760704983,4.670040358381717,99.14344473560288,0.7494574744270525
LackOfCohesionInMethods,7,19.363776282394763,9.024855467125015,64.06369864900297,13.921430088047225
LinesOfCode,7,14.0512044926024,4.471351460969745,100.0,0.0
NumberOfChildren,7,23.013084605008373,11.143995850271821,31.240339505197394,16.75506728403616
NumberOfPatternVariables,7,35.769592448423246,12.394839387692988,49.01170775874251,11.505789672227438
OutDegree,7,21.53424063582491,7.957849461396311,82.49462945290774,5.480676124184924
OutDegreeDistinct,7,21.53424063582491,7.957849461396311,82.49462945290774,5.480676124184924
PatternSize,7,34.25169538800122,11.66986012097948,51.451415778493875,11.45703599838939
ResponseForClass,7,19.011258222378242,7.175948995924363,90.7735584475726,6.786370824787983
SourceLinesOfCode,7,14.0512044926024,4.471351460969745,100.0,0.0
WeightedMethodCount,7,19.444501311490505,7.827347292933169,86.24661375732599,6.1608722485050045
