name,count,mean mean,mean std,std mean,std std
CountCurrying,7,0.10835806310203695,0.1089740794099097,0.7799012796722807,0.8007213146178375
CountFunctionCalls,7,0.5776259710825864,0.8598343717550041,2.0525225814217456,3.1085689583148386
CountFunctionParameters,7,0.7514947357456754,1.1206726613936102,3.3427299064203475,4.793774217755098
CountFunctions,7,5.403736189060938,6.886391092159221,19.615674264091314,29.478163061867257
CountHigherOrderCalls,7,3.126916669408878,4.048955455188696,12.204415179515149,18.769490551129934
CountInnerVariableAssignment,7,0.18952136694353575,0.15620648544924134,1.3341943108452061,1.2591008241322421
CountLazyValues,7,0.07802126790901578,0.04613544473364635,0.5540740227686662,0.2710235009630263
CountNestedDepth,7,0.00010582010582010581,0.0002799736837105387,0.003888078956798694,0.010286889997472792
CountNestedMethods,7,0.5665039950852395,0.2684820978886248,2.3016150312846944,1.6440881912829364
CountOuterVariableAssignment,7,0.17414880758804865,0.32881804680831345,0.8317689980645772,0.9755290893689464
CountOuterVariableUsage,7,0.5777733980322448,1.0332787858784271,2.88479448751459,3.2118566279676757
CountParameterLists,7,0.8962466145093477,0.718260878117166,3.7002011692395675,3.1668916805375047
CountPatternMatching,7,1.350995620745518,0.8005393048438043,5.37442501510878,3.925595407515258
CountRecursiveCalls,7,0.08373947546356349,0.10388096167140048,0.5863403284349437,0.5060664558229968
CountSideEffectCalls,7,1.5654675696035734,1.851765841808629,5.1830406478637325,4.780100699745548
CountSideEffectFunctions,7,0.12627800743759746,0.15443051024787055,0.5886529447906363,0.620368940102222
CountSideEffects,7,4.09083548436017,4.2776420973114515,12.59573118913938,11.500311687315474
CountVariableDefinitions,7,0.12176277040883551,0.10166492023692818,0.816901112873328,0.908641735513919
CountVariables,7,1.3506474099678307,1.4790921134787198,6.354105953866329,5.8228990199535495
FunctionalScoreCount,7,13.048450866738266,14.296529279208043,43.618935759106556,62.59744960645188
HasPointsCount,7,2.7519165044497385,1.4952254784031407,6.87197686348076,5.851459593000055
ImperativeScoreCount,7,8.66787700240538,9.495296995084582,28.063143251853592,25.575135135721034
IsFunction,7,0.10470644451964557,0.12629149673380022,0.6270478218488413,0.7202116966472568
IsSideEffect,7,0.4714421880635438,0.5260884156409774,1.2937593496666473,1.1999139368473255
ParadigmScoreCount,7,1.4421115454735658,1.6191435463058776,5.992867342789817,5.736574311650112
