name,precision,recall,mcc
FunctionalCalls,10.825082508250825,38.12154696132597,0.10970863216019798
FunctionalScoreLandkroon,11.856474258970358,43.431635388739956,0.10170360583674776
HasPointsLandkroon,9.580838323353293,56.44573925710124,0.10020090659936902
HigherOrder,7.829181494661921,9.413854351687391,0.01622460517527306
ImperativeCalls,12.371475953565508,10.160233066278224,0.046200472840124567
ImperativeScoreLandkroon,9.714285714285714,22.651933701657462,0.02380951342489125
Nested,8.550913838120104,38.97550111358575,0.013649029587449004
ParadigmScoreLandkroon,9.70873786407767,45.308310991957114,0.1018245825819482
Recursive,7.808764940239044,11.655530809205644,0.01996587165286066
SideEffects,10.106382978723405,11.049723756906078,0.013007607304409726
