name,tn,fp,fn,tp,r2,precision,recall,mcc
NumberOfLambdaFunctions baseline,570,165,135,245,-0.19763694951664879,59.756097560975604,64.47368421052632,0.4130985309644982
NumberOfLambdaFunctions,554,181,123,257,-0.21360544217687072,58.675799086758,67.63157894736842,0.4173788020099933
SourceLinesOfLambda baseline,570,165,135,245,-0.19763694951664879,59.756097560975604,64.47368421052632,0.4130985309644982
SourceLinesOfLambda,560,175,128,252,-0.20961331901181524,59.01639344262295,66.3157894736842,0.4144577485459927
LambdaScore baseline,570,165,135,245,-0.19763694951664879,59.756097560975604,64.47368421052632,0.4130985309644982
LambdaScore,566,169,130,250,-0.1936448263515933,59.665871121718375,65.78947368421053,0.4188223221167549
LambdaFunctionsUsingOuterVariables baseline,61,15,20,53,0.06002162941600575,77.94117647058823,72.6027397260274,0.5305751078108609
LambdaFunctionsUsingOuterVariables,61,15,22,51,0.006308579668348857,77.27272727272727,69.86301369863014,0.5044542075002283
LambdaFunctionsUsingInnerVariables baseline,24,10,8,17,-0.24941176470588244,62.96296296296296,68.0,0.382743222967656
LambdaFunctionsUsingInnerVariables,25,9,7,18,-0.11058823529411765,66.66666666666666,72.0,0.45159032709903313
LambdaFunctionsWithSideEffects baseline,223,75,75,156,-0.15270635404863575,67.53246753246754,67.53246753246754,0.423646822975682
LambdaFunctionsWithSideEffects,223,75,77,154,-0.1680757721026176,67.24890829694323,66.66666666666666,0.4154054062096384
LambdaFunctionsWithAssignment baseline,61,18,24,53,-0.0771001150747983,74.64788732394366,68.83116883116884,0.46229113285755224
LambdaFunctionsWithAssignment,64,15,22,55,0.051126089100772876,78.57142857142857,71.42857142857143,0.5271491725998642
