name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
IsRecursive,5,2,3,40.0,1.3793103448275863
IsNested,1,1,0,100.0,0.6896551724137931
HasNestedMethods,99,38,61,38.38383838383838,26.20689655172414
HasFunctions,332,101,231,30.42168674698795,69.6551724137931
IsFunction,30,14,16,46.666666666666664,9.655172413793103
HasFunctionParameters,112,43,69,38.392857142857146,29.655172413793103
HasHigherOrderCalls,281,89,192,31.672597864768683,61.37931034482759
HasFunctionCalls,54,22,32,40.74074074074074,15.172413793103448
HasCurrying,11,5,6,45.45454545454545,3.4482758620689653
HasPatternMatching,252,78,174,30.952380952380953,53.79310344827586
HasLazyValues,44,12,32,27.27272727272727,8.275862068965518
HasMultipleParameterLists,213,63,150,29.577464788732392,43.44827586206896
FunctionalScoreBool,494,123,371,24.898785425101213,84.82758620689656
HasVariables,60,23,37,38.333333333333336,15.862068965517242
HasVariableDefinitions,25,11,14,44.0,7.586206896551724
HasInnerVariableAssignment,40,17,23,42.5,11.724137931034482
HasOuterVariableUsage,41,13,28,31.70731707317073,8.96551724137931
HasOuterVariableAssignment,22,8,14,36.36363636363637,5.517241379310345
HasSideEffects,150,46,104,30.666666666666664,31.724137931034484
IsSideEffect,71,23,48,32.3943661971831,15.862068965517242
HasSideEffectCalls,113,38,75,33.6283185840708,26.20689655172414
HasSideEffectFunctions,12,5,7,41.66666666666667,3.4482758620689653
ImperativeScoreBool,158,49,109,31.0126582278481,33.793103448275865
HasPointsBool,526,124,402,23.574144486692013,85.51724137931035
ParadigmScoreBool,466,111,355,23.819742489270386,76.55172413793103
