name,count,mean,std,min,25%,50%,75%,max
FanOut,583,35.317324185248715,82.0862455571346,0.0,9.0,19.0,33.0,1065.0
FanIn,583,14.852487135506003,39.39829469973069,0.0,1.0,1.0,5.0,237.0
CouplingBetweenObjects,583,49.17667238421956,97.00321320664128,0.0,12.0,23.0,41.0,1068.0
DepthOfInheritance,583,0.7204116638078902,1.1407984642712548,0.0,0.0,0.0,1.0,7.0
LackOfCohesionInMethods,583,3.4751286449399656,9.031387551691688,0.0,0.0,1.0,2.0,86.0
LinesOfCode,583,113.77530017152658,268.5831334895321,3.0,14.0,37.0,78.5,2587.0
SourceLinesOfCode,583,80.87821612349914,211.254485518758,3.0,12.0,27.0,64.5,2587.0
CommentLinesOfCode,583,31.934819897084047,97.86066891702076,0.0,0.0,2.0,11.0,672.0
CommentDensity,583,0.1565193302334861,0.19763661007254646,0.0,0.0,0.06493506493506493,0.24567901234567902,0.8220858895705522
NumberOfChildren,583,0.45969125214408235,2.17325303876248,0.0,0.0,0.0,0.0,32.0
ResponseForClass,583,25.516295025728986,40.41468029689755,1.0,5.0,11.0,24.0,226.0
WeightedMethodCount,583,9.787307032590052,25.681622792663934,0.0,0.0,1.0,6.0,255.0
CyclomaticComplexity,583,14.88336192109777,30.33354297189655,1.0,2.0,5.0,11.0,255.0
DepthOfNesting,583,8.656946826758148,32.14377573492523,0.0,0.0,0.0,9.0,420.0
OutDegree,583,77.13893653516296,393.754916504822,0.0,5.0,16.0,44.0,5442.0
OutDegreeDistinct,583,31.346483704974272,65.23199426740223,0.0,3.0,11.0,22.5,373.0
PatternSize,583,34.56775300171527,205.82993962068548,0.0,0.0,0.0,15.0,2772.0
NumberOfPatternVariables,583,10.284734133790737,84.63343979074746,0.0,0.0,0.0,4.0,1176.0
