name,count,mean,std,min,25%,50%,75%,max
FanOut,1637,21.70616982284667,57.07839838462986,1.0,10.0,14.0,21.0,1609.0
FanIn,1637,8.291997556505804,19.740406124641005,0.0,1.0,5.0,13.0,472.0
CouplingBetweenObjects,1637,28.34331093463653,60.36964912103417,3.0,13.0,21.0,29.0,1625.0
DepthOfInheritance,1637,1.070250458155162,0.9033086416195438,0.0,0.0,1.0,2.0,4.0
LackOfCohesionInMethods,1637,0.9065363469761759,1.4242700830998654,0.0,0.0,1.0,1.0,18.0
LinesOfCode,1637,28.93341478313989,103.30769119495119,1.0,7.0,11.0,18.0,2525.0
SourceLinesOfCode,1637,25.808185705558948,85.33079516141824,2.0,7.0,11.0,18.0,1974.0
CommentLinesOfCode,1637,2.8234575442883325,21.262763738021256,0.0,0.0,0.0,0.0,513.0
CommentDensity,1637,0.022395008110537126,0.09439888031252675,0.0,0.0,0.0,0.0,0.7755102040816326
NumberOfChildren,1637,0.535125229077581,2.4361316357655074,0.0,0.0,0.0,0.0,22.0
ResponseForClass,1637,13.755650580329872,33.323782598835585,1.0,5.0,7.0,10.0,604.0
WeightedMethodCount,1637,3.084300549786194,11.005121238514675,0.0,0.0,1.0,3.0,133.0
CyclomaticComplexity,1637,2.4153940134392182,2.7541402563905906,1.0,1.0,1.0,3.0,25.0
DepthOfNesting,1637,2.635919364691509,3.673153773511357,0.0,0.0,0.0,5.0,18.0
OutDegree,1637,7.03909590714722,10.37604379118981,0.0,3.0,4.0,7.0,95.0
OutDegreeDistinct,1637,5.053145998778253,5.259778197403769,0.0,2.0,4.0,6.0,51.0
PatternSize,1637,8.905925473427,25.514599978356845,0.0,0.0,0.0,8.0,226.0
NumberOfPatternVariables,1637,1.3469761759315821,3.301932968379533,0.0,0.0,0.0,2.0,34.0
