name,count,mean,std
CountCurrying,7,0.014846235418875928,0.1449509496952464
CountFunctionCalls,7,0.09926082365364307,0.3725060299603222
CountFunctionParameters,7,0.11298838437170013,0.4098551320306076
CountFunctions,7,0.9751583049196298,2.276152176930645
CountHigherOrderCalls,7,0.5217391304347826,1.3431950171882283
CountInnerVariableAssignment,7,0.08907741251325557,0.4842929601402528
CountLazyValues,7,0.05090137857900318,0.3734278323761879
CountNestedDepth,7,0.0,0.0
CountNestedMethods,7,0.21845174973488865,0.798695946290019
CountOuterVariableAssignment,7,0.04118268215417107,0.35979909723655035
CountOuterVariableUsage,7,0.1314878892733564,0.8759983594281878
CountParameterLists,7,0.21642969984202207,0.4604191293832585
CountPatternMatching,7,0.4782608695652174,1.1112741810857765
CountRecursiveCalls,7,0.02639915522703273,0.2687769281839893
CountSideEffectCalls,7,0.5839493136219641,1.5928208484811759
CountSideEffectFunctions,7,0.032734952481520585,0.21562931271067254
CountSideEffects,7,1.672650475184794,2.9560776336239774
CountVariableDefinitions,7,0.06335797254487856,0.34640899161034194
CountVariables,7,0.4636678200692042,2.063493018101344
FunctionalScoreCount,7,2.4825026511134682,5.266747107574948
HasPointsCount,7,0.6171456405260595,0.4861424248351461
ImperativeScoreCount,7,3.2597676874340022,8.043098570717524
IsFunction,7,0.03181336161187698,0.175596040318163
IsSideEffect,7,0.1911532385466035,0.39352041857472025
ParadigmScoreCount,7,0.44117878266386573,0.5926271215282484
