name,count,precision,recall,mcc
FractionCurrying,7,35.135135135135144,9.411764705882351,0.0816087722765176
FractionFunctionCalls,7,27.27272727272727,14.482758620689655,0.15455274959973
FractionFunctions,7,29.073856975381002,37.5,0.2467547622670657
FractionHigherOrderCalls,7,33.779761904761905,42.06896551724138,0.2394603721730797
FractionInnerVariableAssignment,7,28.88888888888889,11.034482758620689,0.07793969848419505
FractionLazyValues,7,31.03448275862069,7.4074074074074066,0.07190344199749216
FractionNestedMethods,7,32.91139240506329,24.13793103448276,0.12661894107922264
FractionOuterVariableAssignment,7,17.025862068965516,22.94117647058824,0.030968285816299863
FractionOuterVariableUsage,7,27.27272727272727,19.1358024691358,0.06783062078361743
FractionPatternMatching,7,30.232558139534877,40.0,0.17925718831644366
FractionRecursiveCalls,7,36.52173913043478,8.571428571428571,0.09114915667212677
FractionSideEffectCalls,7,30.676328502415448,22.839506172839503,0.1363527420400641
FractionSideEffectFunctions,7,36.0,11.111111111111109,0.08274391389818067
FractionSideEffects,7,28.33333333333333,31.944444444444446,0.1371567632687815
FractionVariableDefinitions,7,37.17472118959108,14.705882352941178,0.10480267404000383
FractionVariables,7,33.02063789868668,18.571428571428573,0.1310956549310119
FunctionalScoreFraction,7,36.44859813084112,48.148148148148145,0.304520910731912
HasFunctionParameters,7,33.691756272401435,17.647058823529417,0.15181056534757986
HasMultipleParameterLists,7,33.72093023255814,33.33333333333333,0.20433074274590055
HasPointsFraction,7,33.434343434343425,48.67647058823529,0.2752618329571713
ImperativeScoreFraction,7,27.731092436974787,25.0,0.13015654638312624
IsFunction,7,28.08022922636103,16.666666666666664,0.12204608721094475
IsNested,7,0.0,0.0,0.0
IsSideEffect,7,18.326693227091635,28.395061728395056,0.060598736391318075
ParadigmScoreFraction,7,27.725856697819317,51.72413793103448,0.2816527432747712
