name,count,mean mean,mean std,std mean,std std
FunctionalCalls,7,1.0208167206292902,0.4786633347536088,2.20266361247713,0.8820911598244027
FunctionalScoreLandkroon,7,1.1473795579073098,0.5059482483984682,2.2669491025533386,0.8883306619795732
HasPointsLandkroon,7,0.4745856979829407,0.09726474890328025,0.49118864870243606,0.012697554694773986
HigherOrder,7,0.16477977468886906,0.09964090804454237,0.4551935057132554,0.17220389360060792
ImperativeCalls,7,0.12527960202002217,0.0947898178325206,0.5683335045074697,0.4687330375651099
ImperativeScoreLandkroon,7,0.8833594153532756,0.7910986756324123,3.4954739786629068,2.159699496094597
Nested,7,0.00010582010582010581,0.0002799736837105387,0.003888078956798694,0.010286889997472792
ParadigmScoreLandkroon,7,0.41780992756199353,0.1170639545633882,0.4744520124045871,0.026114609815408096
Recursive,7,0.029133343598403753,0.03165493934627233,0.14924612680385096,0.07767615901678139
SideEffects,7,0.7711587362281629,0.7560006508821572,3.2875872153743493,2.1361355559923374
