name,count,mean,std
FunctionalCalls,7,0.7841306884480747,1.7771726044286775
FunctionalScoreLandkroon,7,0.8920653442240374,1.7984013880954075
HasPointsLandkroon,7,0.4592393392239724,0.4962036366603438
HigherOrder,7,0.14814814814814814,0.4078277539892568
ImperativeCalls,7,0.12485414235705952,0.4066588288907093
ImperativeScoreLandkroon,7,0.7866666666666666,3.0223614024166565
Nested,7,0.0,0.0
ParadigmScoreLandkroon,7,0.3971288169588824,0.4838331653580259
Recursive,7,0.02042007001166861,0.14147355929612204
SideEffects,7,0.6451851851851852,2.8967914756236635
