name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
Recursive,124,44,80,35.483870967741936,6.470588235294119
Nested,1,1,0,100.0,0.14705882352941177
HigherOrder,279,94,185,33.691756272401435,13.823529411764707
FunctionalCalls,1093,388,705,35.49862763037511,57.05882352941176
SideEffects,767,255,512,33.24641460234681,37.5
ImperativeCalls,374,147,227,39.3048128342246,21.61764705882353
FunctionalScoreLandkroon,1258,416,842,33.068362480127185,61.1764705882353
ImperativeScoreLandkroon,873,293,580,33.56242840778923,43.08823529411765
HasPointsLandkroon,1580,478,1102,30.253164556962027,70.29411764705881
ParadigmScoreLandkroon,1258,416,842,33.068362480127185,61.1764705882353
