name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
Recursive,2,1,1,50.0,1.4285714285714286
HigherOrder,24,11,13,45.83333333333333,15.714285714285714
FunctionalCalls,134,52,82,38.80597014925373,74.28571428571429
SideEffects,20,13,7,65.0,18.571428571428573
ImperativeCalls,32,14,18,43.75,20.0
FunctionalScoreLandkroon,139,55,84,39.568345323741006,78.57142857142857
ImperativeScoreLandkroon,41,20,21,48.78048780487805,28.57142857142857
HasPointsLandkroon,151,60,91,39.735099337748345,85.71428571428571
ParadigmScoreLandkroon,139,55,84,39.568345323741006,78.57142857142857
