name,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CommentDensity,32.832610728188484,11.578321377041549,45.579001727284,20.350596266850594,0.13826048265181484,0.09424761604712498
CommentLinesOfCode,42.13976960910084,17.20272489804472,31.541270454975372,14.369098019000235,0.19634766735486778,0.15622427795842975
CouplingBetweenObjects,44.06618601481464,14.380021751107641,53.004801742652425,9.137146119976585,0.3009479459873584,0.14371507302902262
CyclomaticComplexity,33.55568113061111,14.758415783271662,44.00500789874258,11.571175485487597,0.14610578055018464,0.11739025243436375
DepthOfInheritance,30.82332631156122,10.140823872762589,54.22323364030917,13.726687277645905,0.1291897422099653,0.07874691341531825
DepthOfNesting,33.863436110160634,11.856034093134623,45.857577226951875,8.700570768493607,0.17034382226290415,0.05283938838896475
FanIn,29.999244956078257,11.444674725748792,36.381405005855214,16.738910635680377,0.08693843755300508,0.11702478346589246
FanOut,45.75205183865578,13.266114006696812,58.895639401446815,6.679612970324208,0.34395722668460305,0.11280160916380996
LackOfCohesionInMethods,32.48419589531581,10.507456028526924,39.118022780839404,14.232960758640527,0.1390886737492188,0.12494607311629653
LinesOfCode,49.278981291545215,11.149827909678331,54.399853417633516,6.893210470790771,0.3609579487043108,0.08872886438424282
NumberOfChildren,28.408416807974152,9.400857419433345,44.86889343496519,32.13555331945139,0.056550859335681124,0.05294331728279561
NumberOfPatternVariables,33.47077473137715,14.131914586708314,39.619849166319185,8.872695025698704,0.12079749029362805,0.11362993478501522
OutDegree,35.56802951741054,13.129530237845033,43.08411934350299,4.777444064007385,0.18195687228653212,0.07057955406359129
OutDegreeDistinct,32.13662049554207,11.234390635985115,44.72516773845674,4.485318395183367,0.14327883910746222,0.043987040450814224
PatternSize,34.85499691975373,15.169468744179982,40.569029073450345,15.44928735369833,0.14773509896316225,0.0793013098556225
ResponseForClass,45.808541754523276,12.845047003387856,53.667087638263794,6.339347650653398,0.32131834724600633,0.0990044898399585
SourceLinesOfCode,48.9425241293958,11.37190665759753,55.735384257281886,6.544112037605304,0.36217627756652687,0.09327202988318947
WeightedMethodCount,42.21426184003197,15.675010215740551,46.21616183797763,11.141948000146776,0.2636978370873347,0.1313225327517328
