name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CommentDensity,7,22.543502279425464,9.48001393845074,43.593140021711456,22.241662157385868,0.06807378323859489,0.18112896527285474
CommentLinesOfCode,7,35.97963862643126,15.942179862899948,42.45063173634602,19.388753787098445,0.21988018004993828,0.14638635459051844
CouplingBetweenObjects,7,35.95439721189013,11.90428678550116,55.7694664837522,6.80668753113418,0.3008069888330379,0.0935182037109144
CyclomaticComplexity,7,20.527153082834882,8.538217819669669,42.46218281932568,13.483216649159392,0.06644097555520458,0.05702679337531326
DepthOfInheritance,7,19.37994578446442,9.956554644666586,54.955970670256384,19.910473560305434,0.06289303783370073,0.07624283286646112
DepthOfNesting,7,21.110917443965764,12.1266847876817,40.75434539720254,10.228598797126391,0.06180193699536488,0.12945884276357744
FanIn,7,19.696762082359054,7.972375136018485,57.4197370625942,15.460789274402657,0.05104008082850147,0.10050349746485811
FanOut,7,38.23049070639837,13.520798166423738,57.408224551081695,6.769684945173211,0.3295139448906026,0.10622357870499699
LackOfCohesionInMethods,7,27.142857957505953,16.79073407546312,50.498716213001934,24.817376896181624,0.14939155921955805,0.17534919050472628
LinesOfCode,7,43.06607355813837,17.903208150964307,55.31989781989781,10.024429498781554,0.3686281114589344,0.14633093361382662
NumberOfChildren,7,22.723909334059652,8.457254589021678,48.1246777675349,32.83937780663413,0.09938011586554076,0.12982155470616422
NumberOfPatternVariables,7,22.236514927566255,10.347203469474183,42.88758431615575,17.951654231855528,0.0903849463942135,0.08834449018890277
OutDegree,7,27.106668298210135,13.609044863668661,51.06520892235178,15.579575210981908,0.17341177880293518,0.08630068144531665
OutDegreeDistinct,7,22.202706075408795,12.455888013225634,47.105200676629245,13.024863512252582,0.08843940510487037,0.1667433584040559
PatternSize,7,20.428037182714572,7.960884028375568,44.43973229687515,17.90634089503073,0.05995763830710488,0.08138071995933842
ResponseForClass,7,36.622802869745534,15.202750065388331,53.89308567879997,13.22089774177549,0.29858510865532756,0.16466341520397051
SourceLinesOfCode,7,43.77590817776643,18.001118203699026,57.395599895599894,10.644889050019787,0.38167143321613023,0.15210390390259526
WeightedMethodCount,7,32.131021837479764,12.160947473820526,43.00240835955122,10.758772972215601,0.21597161732727027,0.1300652495342778
