name,tn,fp,fn,tp,r2,precision,recall,mcc
FanOut,37,12,8,11,-0.4607948442534906,47.82608695652174,57.89473684210527,0.31682203095336564
FanIn,16,33,10,9,-2.1407089151450047,21.428571428571427,47.368421052631575,-0.184470440380387
CouplingBetweenObjects,38,11,9,10,-0.4607948442534906,47.61904761904761,52.63157894736842,0.2931385282537112
DepthOfInheritance,36,13,8,11,-0.5338345864661651,45.83333333333333,57.89473684210527,0.2944937293922719
LackOfCohesionInMethods,42,7,10,9,-0.24167561761546708,56.25,47.368421052631575,0.3499566196366778
LinesOfCode,44,5,6,13,0.1965628356605802,72.22222222222221,68.42105263157895,0.5921110845611641
SourceLinesOfCode,44,5,7,12,0.12352309344790557,70.58823529411765,63.1578947368421,0.5487348336412324
CommentLinesOfCode,41,8,10,9,-0.3147153598281416,52.94117647058824,47.368421052631575,0.3216721438586535
CommentDensity,8,41,8,11,-2.578947368421052,21.153846153846153,57.89473684210527,-0.2726934698467619
NumberOfChildren,36,13,15,4,-1.045112781954887,23.52941176470588,21.052631578947366,-0.05676567244564474
ResponseForClass,40,9,11,8,-0.4607948442534906,47.05882352941176,42.10526315789473,0.24598458059779385
WeightedMethodCount,40,9,10,9,-0.3877551020408161,50.0,47.368421052631575,0.29496308640500796
CyclomaticComplexity,31,18,11,8,-1.1181525241675616,30.76923076923077,42.10526315789473,0.04958882805924382
DepthOfNesting,33,16,7,12,-0.6799140708915143,42.857142857142854,63.1578947368421,0.2781214521043057
OutDegree,37,12,9,10,-0.5338345864661651,45.45454545454545,52.63157894736842,0.26992070189638284
OutDegreeDistinct,21,28,14,5,-2.06766917293233,15.151515151515152,26.31578947368421,-0.2767681202560477
PatternSize,33,16,10,9,-0.8990332975295379,36.0,47.368421052631575,0.13694352244308683
NumberOfPatternVariables,35,14,11,8,-0.8259935553168634,36.36363636363637,42.10526315789473,0.12980919251505435
