name,tn,fp,fn,tp,r2,precision,recall,mcc
FanOut,336,93,23,31,-1.4185444185444185,25.0,57.407407407407405,0.2577444736872864
FanIn,366,63,44,10,-1.2308987308987311,13.698630136986301,18.51851851851852,0.03372361179664915
CouplingBetweenObjects,341,88,23,31,-1.3142968142968146,26.05042016806723,57.407407407407405,0.26981370490765744
DepthOfInheritance,329,100,35,19,-1.814685314685315,15.966386554621847,35.18518518518518,0.08684421460172757
LackOfCohesionInMethods,357,72,31,23,-1.1475006475006477,24.210526315789473,42.592592592592595,0.2046092964142291
LinesOfCode,335,94,28,26,-1.5436415436415438,21.666666666666668,48.148148148148145,0.19133359613708426
SourceLinesOfCode,345,84,25,29,-1.2725977725977726,25.663716814159294,53.70370370370371,0.2540014901425444
CommentLinesOfCode,343,86,37,17,-1.5644910644910648,16.50485436893204,31.48148148148148,0.08797231520455542
CommentDensity,107,322,17,37,-6.0679875679875686,10.30640668523677,68.51851851851852,-0.04717686089600567
NumberOfChildren,363,66,46,8,-1.335146335146335,10.81081081081081,14.814814814814813,-0.004985065756497287
ResponseForClass,329,100,25,29,-1.6061901061901063,22.48062015503876,53.70370370370371,0.21647728483501164
WeightedMethodCount,358,71,29,25,-1.0849520849520853,26.041666666666668,46.2962962962963,0.23489059330767295
CyclomaticComplexity,312,117,31,23,-2.0857290857290858,16.428571428571427,42.592592592592595,0.10640680312357467
DepthOfNesting,387,42,36,18,-0.6262626262626263,30.0,33.33333333333333,0.224928143507223
OutDegree,310,119,28,26,-2.0648795648795653,17.93103448275862,48.148148148148145,0.140316773764044
OutDegreeDistinct,292,137,28,26,-2.4401709401709404,15.950920245398773,48.148148148148145,0.10805161593343504
PatternSize,388,41,37,17,-0.6262626262626263,29.310344827586203,31.48148148148148,0.21254173674736979
NumberOfPatternVariables,395,34,37,17,-0.48031598031598044,33.33333333333333,31.48148148148148,0.24154689898593035
