name,count,mean mean,mean std,std mean,std std
CountCurrying,7,0.015813537594531912,0.021948617189585757,0.11048203298895176,0.11659660592739059
CountFunctionCalls,7,0.07871051441749348,0.06190637481309121,0.28045318962503263,0.13338630964887593
CountFunctionParameters,7,0.07592101481401094,0.043952825554487,0.25008382261489537,0.06675397871831876
CountFunctions,7,0.6277697929445875,0.316681476174998,1.311428640248899,0.4491558840933383
CountHigherOrderCalls,7,0.34240907534615195,0.18702387406446355,0.8266114148750704,0.34358308503191026
CountInnerVariableAssignment,7,0.029980470289311372,0.024390753129695977,0.20626321246681784,0.10022732120891535
CountLazyValues,7,0.01947194723957154,0.013417652158548217,0.15579357445773634,0.07355952666862613
CountNestedDepth,7,1.8184047320457507e-05,3.2664186739768855e-05,0.0009454048712283318,0.0019497333188689997
CountNestedMethods,7,0.1240178629660955,0.061410200595852865,0.5347557802813618,0.1931869968693309
CountOuterVariableAssignment,7,0.029608152450136156,0.037031477285919684,0.20953887258662293,0.18419339356935027
CountOuterVariableUsage,7,0.11066688287798443,0.130139596816298,0.609191340860858,0.532185245192891
CountParameterLists,7,0.1179692362388616,0.061954888185989154,0.3027165808849025,0.09793269606269069
CountPatternMatching,7,0.2349708495808406,0.07980416449329934,0.6218889248158639,0.13716409157313608
CountRecursiveCalls,7,0.022914741169992685,0.04414631331095647,0.20211089307810942,0.34085243177333896
CountSideEffectCalls,7,0.30195665825981954,0.3008903574267212,0.9876423420627914,0.9518030868597337
CountSideEffectFunctions,7,0.02072476274323921,0.023195011259653866,0.12778310601615378,0.10805317780637361
CountSideEffects,7,0.7600482176319651,0.6894959227914513,2.113931115963954,2.0247766815746067
CountVariableDefinitions,7,0.025497377803122424,0.022441402884169067,0.17287895216305596,0.11125619704306071
CountVariables,7,0.23403118057383207,0.22148882988352864,1.138964277346272,0.7673429009907113
FunctionalScoreCount,7,1.6833787476040833,0.6348480912755777,3.0855672974545327,0.8498368145977302
HasPointsCount,7,0.5004113840125374,0.08487665029141321,0.43168291317677004,0.016872401222642764
ImperativeScoreCount,7,1.6110327390962536,1.4631787557566227,4.842741637483386,4.363166686415254
IsFunction,7,0.023391991244624953,0.023992784665875035,0.11549573497700687,0.0702758575032745
IsSideEffect,7,0.0985190364668429,0.08010331018122116,0.22514044889839457,0.11215839991999434
ParadigmScoreCount,7,0.22565024278217052,0.17349193448503666,0.5137447085388331,0.05425913984087746
