name,tn,fp,fn,tp,r2,precision,recall,mcc
IsRecursive,1460,3,165,5,-0.10306783000281428,62.5,2.941176470588235,0.11967676181232242
IsNested,1463,0,170,0,-0.11619958988379997,0.0,0.0,0.0
HasNestedMethods,1097,366,126,44,-2.2304129307225273,10.731707317073171,25.882352941176475,0.006093832130725593
HasFunctions,1241,222,94,76,-1.0748180611957694,25.503355704697988,44.70588235294118,0.23349876385232252
IsFunction,7,1456,1,169,-8.566487073298216,10.4,99.41176470588235,-0.004801139746475242
HasFunctionParameters,1375,88,140,30,-0.49702062643239064,25.423728813559322,17.647058823529413,0.13720011955898212
HasHigherOrderCalls,1337,126,104,66,-0.5101523863133766,34.375,38.82352941176471,0.28643784815240014
HasFunctionCalls,1380,83,152,18,-0.5429817860158412,17.82178217821782,10.588235294117647,0.06231271124348992
HasCurrying,1312,151,154,16,-1.0025933818503474,9.580838323353294,9.411764705882353,-0.009166863322989527
HasPatternMatching,1243,220,115,55,-1.1995697800651355,20.0,32.35294117647059,0.14130632311683566
HasLazyValues,1452,11,165,5,-0.15559486952675772,31.25,2.941176470588235,0.06787912870059565
HasMultipleParameterLists,1329,134,128,42,-0.7202605444091508,23.863636363636363,24.705882352941178,0.15310751686771903
FunctionalScoreBool,1093,370,85,85,-1.9874753729242882,18.681318681318682,50.0,0.1683186563851454
HasVariables,1461,2,165,5,-0.0965019500623212,71.42857142857143,2.941176470588235,0.1310956549310119
HasVariableDefinitions,1462,1,167,3,-0.10306783000281428,75.0,1.7647058823529411,0.10480267404000385
HasInnerVariableAssignment,1462,1,167,3,-0.10306783000281428,75.0,1.7647058823529411,0.10480267404000385
HasOuterVariableUsage,1462,1,167,3,-0.10306783000281428,75.0,1.7647058823529411,0.10480267404000385
HasOuterVariableAssignment,1315,148,154,16,-0.9828957420288684,9.75609756097561,9.411764705882353,-0.007157389571034673
HasSideEffects,1433,30,138,32,-0.10306783000281428,51.61290322580645,18.823529411764707,0.268023020855866
IsSideEffect,1304,159,153,17,-1.0485545414337976,9.659090909090908,10.0,-0.00854909038735337
HasSideEffectCalls,1446,17,158,12,-0.14902898958626487,41.37931034482759,7.0588235294117645,0.1363527420400641
HasSideEffectFunctions,147,1316,17,153,-7.752317960677091,10.415248468345814,90.0,0.0004861468943796382
ImperativeScoreBool,1433,30,138,32,-0.10306783000281428,51.61290322580645,18.823529411764707,0.268023020855866
HasPointsBool,1254,209,122,48,-1.1733062603031637,18.67704280155642,28.235294117647058,0.11698548281253578
ParadigmScoreBool,1075,388,109,61,-2.263242330424992,13.585746102449889,35.88235294117647,0.06403144353070629
