name,tn,fp,fn,tp,r2,precision,recall,mcc
ImplicitDefinitions baseline,674,261,127,268,-0.39725174304474375,50.661625708884685,67.84810126582278,0.3728201743524017
ImplicitDefinitions,695,240,116,279,-0.2820144858864144,53.75722543352601,70.63291139240506,0.42119155079102827
ImplicitConversions baseline,1116,488,273,592,-0.35420768887030984,54.81481481481482,68.4393063583815,0.3656001906826872
ImplicitConversions,1118,486,262,603,-0.33107404898159243,55.371900826446286,69.71098265895954,0.37868862514565016
ImplicitParameters baseline,1564,523,345,562,-0.37290910445245906,51.79723502304148,61.9625137816979,0.35278021978559204
ImplicitParameters,1576,511,316,591,-0.3080597112697967,53.62976406533575,65.15986769570011,0.38756152075845945
OverridingPatternVariables baseline,173,118,58,128,-0.5510475557033592,52.03252032520326,68.81720430107528,0.2758766354239423
OverridingPatternVariables,182,109,64,122,-0.5246092450947792,52.81385281385281,65.59139784946237,0.274578392433712
UsageOfNull baseline,1005,350,174,374,-0.3429202467207155,51.657458563535904,68.24817518248175,0.39562440840985474
UsageOfNull,1031,324,188,360,-0.31216634794085185,52.63157894736842,65.69343065693431,0.3942930844517262
UnitVariables baseline,44,5,3,23,0.5290423861852431,82.14285714285714,88.46153846153845,0.7699854164055279
UnitVariables,44,5,4,22,0.47017268445839855,81.48148148148148,84.61538461538461,0.7377702226626922
FunctionVariables baseline,1571,480,208,513,-0.2896763596256622,51.66163141993958,71.15117891816921,0.436860415505596
FunctionVariables,1555,496,205,516,-0.31404524432789116,50.988142292490124,71.56726768377254,0.4317527026319932
