name,tn,fp,fn,tp,r2,precision,recall,mcc
ImplicitDefinitions baseline,156,33,44,99,0.054131054131054346,75.0,69.23076923076923,0.5238161837738449
ImplicitDefinitions,159,30,44,99,0.0909830909830911,76.74418604651163,69.23076923076923,0.5420677649366259
ImplicitConversions baseline,114,17,16,58,0.3021456571074893,77.33333333333333,78.37837837837837,0.6521318961750256
ImplicitConversions,113,18,16,58,0.28099855580771627,76.31578947368422,78.37837837837837,0.6427428165514836
ImplicitParameters baseline,60,21,24,71,-0.029239766081871066,77.17391304347827,74.73684210526315,0.4870658883223867
ImplicitParameters,62,19,23,72,0.03937621832358695,79.12087912087912,75.78947368421053,0.5219719418503863
OverridingPatternVariables baseline,46,16,7,44,0.17805186590765365,73.33333333333333,86.27450980392157,0.6029667931583442
OverridingPatternVariables,45,17,7,44,0.14231499051233432,72.1311475409836,86.27450980392157,0.5876230878819472
UsageOfNull baseline,10,8,6,23,-0.26053639846743226,74.19354838709677,79.3103448275862,0.35768052823273844
UsageOfNull,10,8,6,23,-0.26053639846743226,74.19354838709677,79.3103448275862,0.35768052823273844
FunctionVariables baseline,128,37,40,58,-0.2523809523809524,61.05263157894737,59.183673469387756,0.37000479077399007
FunctionVariables,133,32,35,63,-0.0897340754483611,66.3157894736842,64.28571428571429,0.45186150340316183
