name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CyclomaticComplexity,3334,249,3085,7.468506298740252,100.0
DepthOfNesting,1139,106,1033,9.306409130816505,42.570281124497996
LinesOfCode,3334,249,3085,7.468506298740252,100.0
SourceLinesOfCode,3334,249,3085,7.468506298740252,100.0
CommentLinesOfCode,138,24,114,17.391304347826086,9.63855421686747
CommentDensity,138,24,114,17.391304347826086,9.63855421686747
OutDegree,3238,244,2994,7.535515750463249,97.99196787148594
OutDegreeDistinct,3238,244,2994,7.535515750463249,97.99196787148594
PatternSize,1139,106,1033,9.306409130816505,42.570281124497996
NumberOfPatternVariables,1091,100,991,9.165902841429881,40.16064257028113
