name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
CyclomaticComplexity,12053,889,11164,7.375757072927902,100.0
DepthOfNesting,2977,284,2693,9.539805172992946,31.946006749156357
LinesOfCode,12053,889,11164,7.375757072927902,100.0
SourceLinesOfCode,12053,889,11164,7.375757072927902,100.0
CommentLinesOfCode,339,46,293,13.569321533923304,5.174353205849269
CommentDensity,339,46,293,13.569321533923304,5.174353205849269
OutDegree,11900,885,11015,7.436974789915967,99.55005624296963
OutDegreeDistinct,11900,885,11015,7.436974789915967,99.55005624296963
PatternSize,2977,284,2693,9.539805172992946,31.946006749156357
NumberOfPatternVariables,2768,263,2505,9.501445086705203,29.58380202474691
